f_star_c,k_star,log10_sigma_c,k_sigma,f_gas_c,k_gas,RHI_Rd_c,k_HI,omega_c,k_omega,T_c,k_T,drive_power,A0,lambda_seed,lambda_feedback,lambda_reservoir,n_steps,tau_final,mse,rmse,spearman_A_pred_A_inferred,pearson_A_pred_A_inferred,prediction_min,prediction_max,prediction_std,rank_score,UGC07125_A_pred_m18
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,6.0,1.5,80,1.0,0.21722699513808852,0.4660761688158798,0.23627569824640482,0.21846922994393134,0.004762527359186747,0.9956799941184511,0.29407073157353525,0.1742166249256521,0.3460693468417153
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,2.0,6.0,0.5,80,1.0,0.21246316972083773,0.4609372730869546,0.19031647011319144,0.17357019346816566,0.030316008574063354,0.9956472014047274,0.3161637811676592,0.17439987569819942,0.24325629674826274
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,1.0,1.5,80,1.0,0.2136504048132079,0.46222332785484543,0.2469532790478067,0.22944833627226666,0.011088032241467836,0.995179565615008,0.2905740116582917,0.17450598683332427,0.3715759660419533
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,1.0,10.0,0.5,80,1.0,0.21500252250684776,0.46368364485589497,0.19962513029902895,0.15690900537487773,0.012111705008788517,0.998161986513243,0.3768552081359139,0.17507749644704196,0.06637572870803604
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,2.0,10.0,1.5,80,1.0,0.22247255814522934,0.4716699673979989,0.2324244682479505,0.21098362824726782,0.01119466857877247,0.9965327673526984,0.31573975790907116,0.17598766449563924,0.27617117752605747
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,1.0,10.0,0.5,80,1.0,0.21793171760531577,0.4668315730596162,0.2092167007454164,0.1383885994338315,0.01211159536136144,0.9980231299999879,0.3843358867692171,0.1760883774562325,0.034919930962023144
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,6.0,1.5,80,1.0,0.2175761155876804,0.46645054999182967,0.23669550056851124,0.22073160969820377,0.011363860656646506,0.9956995235622339,0.2915567235051965,0.17611394776204353,0.35420762071916373
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,1.0,1.5,80,1.0,0.21363224944612264,0.4622036882653822,0.2488332633598484,0.2313576812112293,0.022085053422042134,0.9951964650266816,0.2875828641054623,0.17613939884511046,0.3783383752415044
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,2.0,6.0,0.5,80,1.0,0.21540794093382412,0.46412061033078905,0.19555487300208432,0.17953915365795167,0.060597188233358246,0.996099458112493,0.3038478657293345,0.17629696633340725,0.2842651200639637
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,2.0,10.0,1.5,80,1.0,0.22160498113965538,0.4707493825164887,0.22628257775278515,0.2064307008655686,0.004586487181751304,0.9965176310496187,0.32023313939875925,0.17634846558909834,0.2582309679516932
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,2.0,10.0,1.5,80,1.0,0.22376576089689118,0.47303885770292825,0.23651297781976932,0.21734304689829545,0.02220749246728146,0.9965508133515081,0.3086851727076256,0.1764867357187869,0.3034329568777925
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,4.0,0.0,0.5,80,1.0,0.19495681092926623,0.4415391386154417,0.1970059288545825,0.18458541615527832,0.06106378747382806,0.9716139564171011,0.2450164891516346,0.17726369385655605,0.4036186048292303
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,3.0,0.5,80,1.0,0.22125951007028902,0.47038230203770315,0.21795041427271694,0.20117872098230685,0.06055797784985189,0.9986425628345001,0.3460762656683974,0.17766942721574563,0.19090669992042114
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,10.0,0.5,80,1.0,0.21949015884299608,0.4684977682369427,0.20851398816276007,0.16390019177372656,0.012111595898348893,0.9986677877245315,0.38788765883036247,0.17778736121044406,0.052954055133514054
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,4.0,6.0,1.5,80,1.0,0.21816195639574523,0.4670781052412383,0.24308379677447817,0.22430537797391334,0.02236559642837913,0.995728427513839,0.28744814482911385,0.17858627016142273,0.36723493556393555
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,4.0,10.0,0.5,80,1.0,0.22225099862568354,0.4714350417880321,0.21677314254333158,0.1970186769297503,0.060557976108401794,0.9989787909822587,0.36179084739625245,0.17889637011701723,0.14641698623193108
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,6.0,0.5,80,1.0,0.22113791186257895,0.47025302961552407,0.21116969415695486,0.19383319753256875,0.060558373204130884,0.9983430073591762,0.3323587296395866,0.17890397303118796,0.22676504005931342
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,10.0,1.5,80,1.0,0.23014610806708713,0.4797354563372267,0.2508775181457578,0.22901348309388445,0.021998028859616596,0.99922340323824,0.3402657783482778,0.17997060443793556,0.2471179617056704
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,8.0,3.0,0.5,80,1.0,0.223159795459627,0.47239792067665476,0.2158879072119333,0.19869951576818692,0.030278991109075632,0.9986370641070837,0.35793537833263217,0.17998221401724035,0.16122075402778688
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,6.0,0.5,80,1.0,0.2213903789264109,0.470521390508881,0.20542022757158468,0.19004019855581705,0.030279381516481463,0.9983062212025712,0.34458354876894304,0.18030633341209396,0.19285304976555082
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,10.0,0.5,80,1.0,0.22220932027279008,0.4713908360084974,0.2076196266939247,0.18968368241485653,0.0605582217783966,0.9987609956785702,0.34729910388133167,0.18068539493400515,0.1797540582860878
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,10.0,1.5,80,1.0,0.23074824897397483,0.4803626223739466,0.24688026994830992,0.22651109563716082,0.010999270600601026,0.9992042327247924,0.3450839085675941,0.18137219498431284,0.23314907413322855
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,4.0,6.0,0.5,80,1.0,0.2218949424491962,0.47105726026587913,0.20240860221734314,0.187707753595674,0.01211198565257676,0.9982813649594274,0.35198668138442585,0.18141322200572757,0.17211959283165212
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,3.0,0.5,80,1.0,0.22461080507182818,0.4739312239891229,0.21516694235440276,0.1972586606472915,0.012111599062216835,0.9986336559131098,0.3650676222487965,0.18157741660094762,0.14333858689688958
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,10.0,1.5,80,1.0,0.23114799655556556,0.48077853171243573,0.2463600801143955,0.22496535601280737,0.004400015301105861,0.9991915068744363,0.3480134683590662,0.18187598053268644,0.22458235182400355
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,4.0,10.0,0.5,80,1.0,0.22459486586696353,0.47391440774359617,0.21287628185769175,0.19237356093200914,0.030278989153338577,0.9989769161440906,0.37564052823681987,0.18201960949542517,0.11000061208995947
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,10.0,0.5,80,1.0,0.22220484635536822,0.4713860905408307,0.20031871674424823,0.18307399687573095,0.030279209381024713,0.9987370960420326,0.3620879087778875,0.18214110300651856,0.1361036558065731
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,0.0,0.5,80,1.0,0.2245756574587394,0.4738941416168166,0.21160774875393543,0.20143317829094637,0.06055868986186507,0.9975396749589251,0.3126842536721111,0.18233021893503767,0.3061689232077151
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,10.0,1.5,80,1.0,0.23064182471819356,0.48025183468488025,0.24538358340862626,0.22483605945844023,0.022045704446630378,0.998324661068914,0.31296295423466,0.18259596662218308,0.3227030679172967
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,10.0,1.5,80,1.0,0.230243281268707,0.47983672355157125,0.23789102457277075,0.21884647042472982,0.004445584949433725,0.9980234654342168,0.3217178870248631,0.18266507635415286,0.2933203320567186
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,10.0,0.5,80,1.0,0.2228784614854689,0.4721000545281359,0.20101230318946745,0.1783516489778786,0.012111800523741672,0.9987170515698397,0.3712115590520128,0.1826760008475754,0.10897215709740783
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,10.0,1.5,80,1.0,0.23038922945865573,0.47998878055497896,0.23854810646824165,0.22121244505081888,0.011045668019061539,0.9981497717280112,0.3183682391799477,0.18272423608557045,0.304723765476983
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,3.0,0.5,80,1.0,0.22040502874688972,0.4694731395371728,0.1949981786184215,0.18370058154060906,0.012180338844700472,0.9948407859256777,0.2998843679663462,0.18278021116287732,0.32621848717672247
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,0.0,0.5,80,1.0,0.22498874429841004,0.474329784325642,0.20972776444189378,0.199379784037084,0.030279732985974358,0.9974993500280863,0.32286076510581774,0.18304319141003128,0.2831219421815947
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,0.0,0.5,80,1.0,0.22544369074729986,0.47480910979813756,0.210038053114755,0.19820685531821527,0.012112358860439968,0.997475155069583,0.32896977996773286,0.18343608012434887,0.26929375356592244
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,4.0,10.0,0.5,80,1.0,0.22656883972980596,0.4759924786483563,0.2109415407210275,0.18936367616320718,0.012111596972323802,0.9989755529825505,0.38406394148733175,0.18438053158560047,0.08783199839311331
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,2.0,6.0,0.5,80,1.0,0.2225699509839987,0.4717731986707158,0.18673902423785,0.16680175423912277,0.012394117691029976,0.9954797305333855,0.30077682628328595,0.18525026413178017,0.30374953299435137
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,3.0,0.5,80,1.0,0.22125711517525284,0.4703797563408239,0.19724320842794701,0.18565694177106812,0.030347264712227196,0.9950117083976626,0.29391392278901296,0.1853759696385805,0.34223444180356266
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,1.0,0.5,80,1.0,0.20781556644602528,0.455867926537967,0.19320945568075076,0.17963209079798376,0.012653409588963223,0.9835625111889779,0.264458484713475,0.18537839230846864,0.390012956728018
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,6.0,0.5,80,1.0,0.2309308135588474,0.4805526126854867,0.2202958315940505,0.20489198576429066,0.06055797796628248,0.9989836677709145,0.350109100609887,0.1868716472400373,0.19731668561194327
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,1.0,10.0,0.5,80,1.0,0.22539270049809992,0.47475541123624904,0.1873048447589499,0.16298128618095714,0.012131209902152787,0.9982828008566824,0.34947443153083035,0.18793173154630993,0.15921359133734614
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,1.0,0.5,80,1.0,0.23039937064843885,0.47999934442500947,0.21186328060217416,0.20221291769966773,0.06055869676513359,0.9981360258502345,0.31480624509875044,0.1883066371839639,0.3118305252622165
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,2.0,6.0,0.5,80,1.0,0.22520689137990596,0.47455968157851963,0.19151199411745098,0.17064273132749944,0.030573162795914256,0.9957986463425501,0.29311607346449753,0.18870695183986053,0.3300204870333975
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,8.0,6.0,0.5,80,1.0,0.23256280419659478,0.4822476585703603,0.21865312685537325,0.2024165258802586,0.030278991169783685,0.998983153795415,0.36247210010890424,0.18883217882552011,0.16622930989392898
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,1.0,0.5,80,1.0,0.23073842976686015,0.48035240164577103,0.2090250518592374,0.20012325254505284,0.03027973658542787,0.9981158761244562,0.32520624563649675,0.18893341939501268,0.28812528917143343
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,1.0,0.5,80,1.0,0.23114934622021896,0.4807799353344719,0.2090250518592374,0.19892248790255246,0.01211236033571883,0.99810365394112,0.33145474946240117,0.1893443358483715,0.27386422021184836
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,3.0,1.5,80,1.0,0.22450251365856855,0.473816962189587,0.24968199414149828,0.22872559496076045,0.004490008993861667,0.9963387598229027,0.29403097710179965,0.18937015914652564,0.3860350054229577
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,8.0,10.0,3.0,80,1.0,0.2210234049883866,0.4701312635726182,0.26217567629288213,0.24764432660520047,0.0013819160355617536,0.9988575522069907,0.2857374793887252,0.19038564784662382,0.40383001114043166
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,6.0,0.5,80,1.0,0.23385754513849288,0.4835881978899949,0.2166453766192122,0.20095541896647007,0.012111599087098327,0.9989828248091759,0.3699267930578408,0.19052846981465044,0.14742538617974535
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,3.0,1.5,80,1.0,0.22448671712036616,0.4738002924443654,0.25147984321660616,0.2298561110311598,0.011088511276675731,0.9964538768847025,0.29207730790064024,0.19058415101446133,0.3905301962276198
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,1.0,10.0,0.5,80,1.0,0.22846139293755569,0.47797635186016857,0.1873230970338241,0.17006229578851323,0.03030198063148016,0.9983997526870961,0.3382436768815802,0.19099677353079086,0.2004515081392307
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,8.0,10.0,3.0,80,1.0,0.2209996361857309,0.47010598399268533,0.26217567629288213,0.24810285726490425,0.002792241051996611,0.9988607753385996,0.2852297178960688,0.19103064893621494,0.40530639933128887
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,1.0,0.5,80,1.0,0.20900694856853336,0.45717277758910074,0.19428633989832803,0.18144856972228426,0.03081109617792635,0.9840864847565243,0.25968721312796184,0.1912110559405173,0.4022231797324625
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,8.0,10.0,3.0,80,1.0,0.22095940559351843,0.4700631931916372,0.263115668448903,0.24882871788324037,0.005142674890752668,0.9988656251075811,0.28439988252586607,0.19190135422044954,0.4076690765720732
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,3.0,0.5,80,1.0,0.22299948000590103,0.47222820755001604,0.19838397560758397,0.18895092587275847,0.06062534830912753,0.9952797916498984,0.28403105575231297,0.19268802144961564,0.3684300247158781
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,3.0,1.5,80,1.0,0.22448718042795263,0.4738007813711926,0.25278488087011075,0.23173676600605955,0.022085984484609692,0.9966398374664761,0.2888391464756349,0.1931966951234712,0.3979352568921399
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,10.0,0.5,80,1.0,0.23379790861995178,0.4835265335221551,0.19380265461416196,0.17893379365150308,0.060586177781259735,0.9985126327901899,0.3207079420045098,0.19503737769711937,0.26286623076115917
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,10.0,0.5,80,1.0,0.24162907614960033,0.4915578055016524,0.22842722005050264,0.20784322155135643,0.060557978121523186,0.9994062750231515,0.35285145644491933,0.1959436321394998,0.20620546927438077
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,8.0,10.0,0.5,80,1.0,0.24290691583155066,0.49285587734301256,0.22641034367690452,0.2055440592111637,0.03027899125072776,0.9993606901184523,0.3657937078730981,0.19762484709616976,0.1731833646364961
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,3.0,0.5,80,1.0,0.24080935957657598,0.4907233024593146,0.2109597929959017,0.20142030934622068,0.030279743784336077,0.9986732449003906,0.328427116575173,0.19861740097739564,0.2983961448750151
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,10.0,0.5,80,1.0,0.2439844442168691,0.49394781527694714,0.22509617988596275,0.204168920572499,0.012111599120273644,0.9993304521561832,0.37363113181141344,0.19896520823967656,0.15309302095837068
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,3.0,0.5,80,1.0,0.24113680330134735,0.4910568228844268,0.21026620655068246,0.2001865231974216,0.012112363286277074,0.9986704211839288,0.33494164806034904,0.19908356199121086,0.2832466571883135
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,10.0,0.5,80,1.0,0.24119028174541515,0.49111127226466217,0.20983727809113892,0.19904662505601287,0.06055840081716494,0.9989990364460433,0.3368325672226707,0.19922282612718736,0.2492003148213885
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,3.0,0.5,80,1.0,0.2406076643311999,0.49051775129061326,0.2121279385878499,0.20354427719816656,0.06055871057167266,0.9986778003467988,0.3176069334548273,0.1992808239790981,0.32343872186647765
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,10.0,0.5,80,1.0,0.24076803421619886,0.49068119407228034,0.2053837230218363,0.19563355260960089,0.03027939591423394,0.9989975682912325,0.3504014017336982,0.19969128961183158,0.21082003425846757
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,4.0,10.0,0.5,80,1.0,0.24081496119036733,0.4907290099335552,0.20313869321231073,0.193468345076528,0.01211199155361596,0.9989965004430377,0.35871872266031307,0.20018722254790516,0.18700889939279577
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,2.0,6.0,0.5,80,1.0,0.2297806039208417,0.4793543615331373,0.19361100572798295,0.17652098240054206,0.06086956468151401,0.9962273390954978,0.2807018558560561,0.20114932313322018,0.371031402766576
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,10.0,0.5,80,1.0,0.23851114370766438,0.4883760269583924,0.1790548165158155,0.1592616522011708,0.0122675137471813,0.9983266156167973,0.32756332732632404,0.20270018040450127,0.24138844716989705
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,4.0,1.0,0.5,80,1.0,0.21125331842868236,0.4596230177315779,0.1953997286656537,0.1845785235357663,0.061073573272535354,0.9849421608739705,0.2517576870933037,0.20326304298613362,0.4224178316258989
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,10.0,0.5,80,1.0,0.2434873467466008,0.4934443704680405,0.18685766402453222,0.16628547144648737,0.030461757802028856,0.9984350666498462,0.3149822829305706,0.20611581394169437,0.28996130087813365
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,2.0,10.0,0.5,80,1.0,0.24595454625284482,0.4959380467889561,0.18953162229360124,0.17731168344147302,0.012148200416266726,0.9987611678843241,0.3325460157283755,0.20804822179412458,0.2606639524927266
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,2.0,10.0,0.5,80,1.0,0.24818686826551867,0.4981835688433719,0.1939395466757184,0.1810964932890598,0.030318571090586697,0.9987774651977691,0.3226897500050547,0.209398958930375,0.29423557312282145
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,6.0,0.5,80,1.0,0.2536949705627842,0.5036814177263087,0.21648110614534452,0.20107952734500814,0.012112367712115763,0.9990022497419375,0.33790055402461183,0.21039874933371533,0.29792782160104836
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,6.0,0.5,80,1.0,0.25347388278167104,0.5034618980436067,0.21659974593202674,0.2023233788920418,0.030279754582701452,0.9990025067164664,0.331015905886187,0.21057226043468927,0.31446248317930875
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,8.0,0.0,1.5,80,1.0,0.2172420009096248,0.46609226651986496,0.24552047547018266,0.22965097918770006,0.005115831361268103,0.9943064535583779,0.2644484543705939,0.21253136751815221,0.4436987512342897
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,6.0,0.5,80,1.0,0.25344005562502503,0.5034283023678993,0.2175853687752331,0.20443663244090948,0.060558731281486776,0.9990029081290932,0.3196239382077171,0.21337617547621213,0.3415523381185327
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,8.0,0.0,1.5,80,1.0,0.2173309282365618,0.4661876534578772,0.24604066530409713,0.2306505509642465,0.011705742108731543,0.9943259321032084,0.26300604834335206,0.21448424227364274,0.44650492165629957
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,6.0,1.5,80,1.0,0.238356028900231,0.48821719439224076,0.25248371833468664,0.22838352953053248,0.0044903023792733565,0.9986680581825069,0.29434548677182465,0.21496035863680124,0.4150951250214518
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,10.0,1.5,80,1.0,0.2417920264919909,0.4917235264780311,0.24351272523402168,0.21980421055656618,0.004765707527608084,0.9983832110873024,0.2920034357057286,0.21511742144161483,0.4045559816516544
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,6.0,0.5,80,1.0,0.2472692386218456,0.4972617405570688,0.1959381707744423,0.18682399566412164,0.012181128062819731,0.998358049902822,0.30615467482693853,0.2160341300471068,0.3630576148460662
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,2.0,10.0,0.5,80,1.0,0.25195678404504346,0.5019529699534045,0.19685991065558897,0.1865482873696737,0.06060210149535565,0.9987968872717994,0.30712292464860824,0.2167143170176671,0.34543960334191676
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,8.0,0.0,1.5,80,1.0,0.21749916814625236,0.466368060812758,0.25008354418873047,0.23233760003344306,0.02268892668783728,0.9943583963445927,0.26060595612883625,0.21723308129189783,0.45118187235964907
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,6.0,1.5,80,1.0,0.2383577790607551,0.4882189867884647,0.2533233229788994,0.22948408054221872,0.011089229867183506,0.9987003576532583,0.2921751861686931,0.21750098902830042,0.42022321946053465
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,1.0,10.0,0.5,80,1.0,0.25091030780346424,0.5009094806484145,0.1945783762963151,0.1751678611170528,0.06078214962018596,0.9985397107374644,0.295944641177275,0.21916558584884402,0.359878849791236
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,10.0,1.5,80,1.0,0.24217387456633002,0.49211164847657285,0.24580338573073265,0.22186388485863404,0.011371546230917033,0.9984759679619242,0.28881123941468434,0.21994983595566056,0.4148647586172671
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,6.0,0.5,80,1.0,0.24836631933174028,0.4983636416631336,0.19846611084451782,0.18885216083157624,0.030349187339000577,0.9983790110741583,0.2992071999243767,0.22212269012388397,0.38200485644474735
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,6.0,1.5,80,1.0,0.2383833255340239,0.4882451490122804,0.2533233229788994,0.23128851758212743,0.02208738114831376,0.9987509564150523,0.2885977306578706,0.22227527763808655,0.42856059500190125
