GASS,AGCnr,SDSS,PLATEID,MJD,FIBERID,RA,DEC,zSDSS,Dlum,lgMstar,expAB_r,model_r,merr_r,ext_r,petrR50_r,petrR90_r,petrR50_z,lgmust,CINDX,INCL,NUVr,lgSFR_tot_median,SFR_best,SFRerr_best,SFRcase_best,HIsrc,HI_FLAG,xGASSDR,zHI,W50cor,lgMHI,lgGF,HIconf_flag,weight,group_id_B,NYU_id,env_code_B,Ngal_B,yang_shred_code,logMh_Mst_B,lvir_ratB,galaxy_id,Vflat,M_star,M_HI,M_bar,logM_bar,logVflat,f_atm_total,B_T,j_bar_total,SFR,lg_M_bar_total,V_rot_HI_am,lg_M_star_total,lg_M_HI,incl,b_a,btfr_offset_dex,Mbar_msun,logMbar,f_atm,logVw50,btfr_residual_dex,btfr_abs_residual
3465,110958,J011221.82+150039.0,422,51811,592,18.09092,15.01085,0.0292,127.9,10.188,0.570355,15.4674,0.003,0.1342,3.07,8.87,2.75,8.98,2.89,57.0,3.75,-0.80702674,0.21533248,0.11357228,2,3,1,2,0.029224,273.0,9.405,-0.783,0.0,0.564,111648,382725,1,1,0,0.0,-99.0,3465,162.75758947210682,15417004529.495617,2540972705.549301,18796498227.876183,10.274076948095416,2.2115412490928055,0.2165501454855792,0.2189929120767515,533.065160165658,0.2153324782848358,10.199775037409148,158.83305050037154,10.078321601634316,9.404999732971191,59.24848883031961,0.539431225410198,0.0357466438828253,18796498227.876186,10.274076948095415,0.2165501454855792,2.436162647040756,0.0357466438828253,0.0357466438828253
3645,111745,J011501.75+152448.6,423,51821,456,18.7573,15.4135,0.03074,134.8,10.33,0.846842,15.2941,0.0028,0.1743,3.22,8.74,3.07,8.98,2.71,32.9,4.01,-0.96465504,0.1513175,0.119271114,2,3,1,1,0.030745,316.0,9.501,-0.829,0.0,0.887,111937,384113,1,1,0,11.8534,-3.4931457,3645,290.88260689424743,21379620895.022324,3169567463.043487,25595145620.870163,10.408157604765751,2.463717753712918,0.1826050546851906,0.5667899822086011,711.1581997791761,0.1513175070285797,10.36982136530376,173.37763364081675,10.278186454516296,9.50100040435791,65.68639712030756,0.4502680363573429,0.2505320876378563,25595145620.870163,10.408157604765751,0.1826050546851906,2.499687082618404,0.2505320876378563,0.2505320876378563
101021,401218,J011653.58+000911.2,398,51789,516,19.22327,0.15313,0.018955912,82.4,9.2195215,0.686218,15.577,0.004,0.0891,5.03,11.03,4.22,8.0,2.19,47.9,2.21,-0.7489362,0.27630463,0.10870718,1,3,1,4,0.018956,170.0,9.155,-0.065,0.0,2.775,333059,1758470,1,1,0,0.0,-99.0,101021,114.55898602875584,1657759403.1574206,1428893958.5111008,3558188367.977185,9.5512289355994,2.059029161003716,0.4853407635505195,0.0,501.24294635169343,0.2763046324253082,9.599286740994058,108.55507495264364,9.27252817878009,9.154999732971191,51.53724708869601,0.641416790818213,0.0848151170964404,3558188367.977185,9.551228935599399,0.4853407635505195,2.230448921378274,0.0848151170964404,0.0848151170964404
3509,112840,J011711.65+132027.3,423,51821,83,19.29855,13.34094,0.04837,214.8,10.805,0.562035,15.372,0.0028,0.0938,2.68,8.33,2.5,9.26,3.11,57.6,4.19,-0.06202266,1.2419494,0.33765963,1,3,1,2,0.048353,413.0,9.447,-1.358,0.0,0.426,19316,147890,2,2,0,12.3053,-0.8962669,3509,244.5732206206736,63826348619.054825,2798981319.634357,67548993774.16852,10.829618884052632,2.3884089025229813,,,,,,,,,,,0.057690366775025,67548993774.16852,10.829618884052632,,2.615950051656401,0.057690366775025,0.057690366775025
3524,112841,J011716.09+143720.5,423,51821,143,19.31707,14.62238,0.03804,167.7,10.73,0.336623,15.677,0.0032,0.0982,2.66,7.22,2.38,9.42,2.71,74.0,5.1,0.075523056,0.32041538,0.20248187,1,3,1,2,0.038096,371.0,9.42,-1.31,0.0,0.49,19383,151284,0,2,0,12.8483,-0.40959793,3524,192.9755453523272,53703179637.02533,2630267991.895381,57201436066.246185,10.757406932076549,2.2855022769277196,0.0743644837944661,0.3847914130145871,618.5137072272194,0.3204153776168823,10.678968267785086,185.5,10.637084078920154,9.420000076293944,90.0,0.172056134796951,-0.0250785181604276,57201436066.246185,10.757406932076547,0.0743644837944661,2.569373909615046,-0.0250785181604276,0.0250785181604276
3519,827,J011728.11+144215.9,423,51821,115,19.36713,14.70443,0.04274,189.0,10.745,0.73566,15.0583,0.003,0.1106,5.31,11.67,4.93,8.71,2.2,43.7,3.32,0.61556447,2.9608626,0.0,9,3,1,2,0.042766,276.0,9.516,-1.229,0.0,0.49,63292,151283,1,1,0,12.2776,-3.9410508,3519,199.7445553504588,55590425727.04026,3280952931.1311903,59954093125.44475,10.777818838162355,2.3004749501213064,,,,,,,,,,,-0.0157981114113838,59954093125.44475,10.777818838162357,,2.4409090820652177,-0.0157981114113838,0.0157981114113838
3666,112855,J011803.07+153224.4,423,51821,561,19.51281,15.54013,0.03821,168.4,10.248,0.61358,15.6338,0.0029,0.1613,3.49,9.0,3.3,8.65,2.58,53.7,2.9,0.33734176,1.858717,0.25769287,1,3,1,3,0.038173,278.0,9.57,-0.678,0.0,0.681,19421,153666,2,2,0,11.7963,-1.6799201,3666,172.4719222065196,17701089583.174183,3715352290.971728,22642508130.16658,10.354924532355431,2.2367184036221026,0.1988964200605459,0.0,929.8161321667794,1.85871696472168,10.401706534030293,174.21603821439567,10.260541452970577,9.56999969482422,52.92622609146606,0.62360461522057,0.0383778397411882,22642508130.16658,10.354924532355433,0.1988964200605459,2.444044795918076,0.0383778397411882,0.0383778397411882
3777,113794,J012316.81+143932.4,424,51893,520,20.82008,14.65901,0.03959,174.7,10.262,0.82878,15.8282,0.0032,0.1351,2.87,6.35,2.68,8.82,2.21,34.8,3.12,0.22404386,1.1853338,0.0,9,3,1,1,0.039751,244.0,9.546,-0.716,0.0,0.681,63309,151342,1,1,0,11.7463,-3.346988,3777,213.7674779574511,18281002161.427444,3515604405.282976,22956756020.453804,10.360910518658333,2.3299416334360403,0.2063687438003453,0.0,967.1203868908494,1.1853338479995728,10.361689376943117,233.41559805619195,10.230778128480395,9.54599952697754,31.511713558629825,0.858918244330501,0.1299317580843477,22956756020.453804,10.360910518658333,0.2063687438003453,2.3873898263387296,0.1299317580843477,0.1299317580843477
3792,112989,J012842.03+143633.2,424,51893,637,22.17516,14.60924,0.03636,160.1,10.807,0.805144,14.7176,0.0024,0.0987,5.34,15.14,4.44,9.0,2.84,37.3,4.72,-1.0470148,0.22156236,0.09449919,1,3,1,3,0.036442,396.0,9.438,-1.369,0.0,0.426,11413,382900,0,3,0,12.8151,-0.48931503,3792,326.7389275325763,64120957658.51622,2741574171.9278865,67767251307.18031,10.831019870672735,2.5142008792120905,0.0513472964855393,0.4506836496298061,1604.7046441567434,0.2215623557567596,10.857815914460597,275.81026521075404,10.833151889771102,9.437999725341797,45.88012147539615,0.7108134373893009,0.1830916504493154,67767251307.18031,10.831019870672735,0.0513472964855393,2.597695185925512,0.1830916504493154,0.1830916504493154
27284,113028,J013204.58+153001.2,425,51884,522,23.01915,15.50037,0.04397,194.6,10.949,0.77239,14.6169,0.0024,0.147,4.89,13.12,4.31,9.01,2.68,40.4,3.75,-0.43723392,1.9484363,0.33803484,1,3,1,3,0.043984,336.0,9.78,-1.169,0.0,0.398,19310,385612,2,2,0,12.9285,-1.5810225,27284,259.21129674374214,88920111785.79482,6025595860.743568,96934154280.58376,10.986476825576188,2.4136539246930075,0.0920885376919534,0.2845756908092942,1344.39399305687,1.948436260223389,10.946127957095957,249.9520340169124,10.892277481023006,9.779999732971191,42.23159215489429,0.7525376788987209,0.039192428667798,96934154280.58376,10.986476825576187,0.0920885376919534,2.526339277389844,0.039192428667798,0.039192428667798
3819,729616,J014143.18+134032.8,426,51882,103,25.42995,13.67579,0.04531,200.8,10.671,0.870784,14.8694,0.0023,0.1535,2.74,6.81,2.63,9.13,2.49,30.1,2.13,0.8342246,10.75065,0.3708173,1,3,1,2,0.045365,205.0,9.92,-0.751,0.0,0.712,111097,380347,1,1,0,12.0882,-4.0964446,3819,204.38246363489063,46881338214.52646,8317637711.026709,57943796370.19199,10.7630069459698,2.310443629851516,,,,,,,,,,,-0.0016988406156732,57943796370.191986,10.7630069459698,,2.311753861055754,-0.0016988406156732,0.0016988406156732
3817,113089,J014325.96+135116.8,426,51882,80,25.85817,13.85468,0.045,199.3,10.068,0.410968,15.9439,0.0039,0.1805,4.38,10.7,3.94,8.18,2.44,68.5,2.27,0.24160676,0.8893539,0.0,9,3,1,1,0.045018,273.0,10.143,0.075,0.0,0.655,111422,381653,1,1,0,11.7355,-3.5365698,3817,146.70832183022273,11694993910.1987,13899526312.133554,30181363905.336327,10.479738861787393,2.1664547493064044,0.6421738609917466,0.0605262980999302,2347.9932833257853,0.88935387134552,10.465680793127374,145.58514651439623,9.973017826569782,10.142999649047852,69.6516197164196,0.395066857839404,-0.0666927755823105,30181363905.336327,10.479738861787393,0.6421738609917466,2.436162647040756,-0.0666927755823105,0.0666927755823105
4111,113100,J014601.79+141421.0,429,51820,422,26.50747,14.23919,0.04407,195.1,10.887,0.733034,14.7648,0.0028,0.1375,8.49,16.61,6.64,8.57,1.96,44.0,3.48,-0.44403654,1.435703,0.27808496,1,3,1,3,0.044131,235.0,9.702,-1.185,0.0,0.426,111724,383014,1,1,0,12.3535,-3.9881458,4111,169.14789340602286,77090346906.44308,5035006087.879047,83786905003.32222,10.923176148353548,2.228266593387157,0.0989423631736238,0.2973415881581603,1333.0793758138834,1.4357030391693115,10.836951163738084,191.0805071247954,10.779412823037788,9.70199966430664,37.9464020942931,0.7981188332595791,-0.1285422483804592,83786905003.32222,10.923176148353548,0.0989423631736238,2.3710678622717363,-0.1285422483804592,0.1285422483804592
101031,0,J014755.16+124131.0,429,51820,128,26.97986,12.69196,0.017509822,76.0,9.168445,0.491897,15.7362,0.0043,0.1715,6.56,14.74,5.51,7.79,2.25,62.7,2.41,-0.65308493,0.15400504,0.08786869,2,3,1,4,0.017465,164.0,9.051,-0.117,0.0,2.294,-99,-99,-1,0,0,0.0,-99.0,101031,92.27820144226338,1473821881.1384292,1124604973.9669268,2969546496.514442,9.472690129755003,1.9650991212704643,0.4692028383482844,0.0,483.0919712275725,0.1540050357580185,9.509972768609735,91.38230807361138,9.183545087032584,9.050999641418455,63.80917436869373,0.476454139608347,0.0127871872015892,2969546496.514442,9.472690129755003,0.4692028383482844,2.214843848047698,0.0127871872015892,0.0127871872015892
101030,0,J014803.60+125604.6,429,51820,125,27.01502,12.93462,0.017468264,75.8,9.098988,0.659291,16.1661,0.0078,0.1807,8.85,17.38,7.06,7.5,1.96,50.1,2.9,-1.225122,0.0611427,0.05410968,2,3,1,4,0.017445,39.0,8.736,-0.363,0.0,2.518,318,379261,0,31,0,13.0449,-0.15914257,101030,25.41825570916282,1255995258.7838948,544502652.842422,1980183787.064316,9.296705500364409,1.4051457444132205,0.2539242519358818,0.0,106.20678354951048,0.0611427016556263,9.461629630917992,25.919400481346543,9.31781037470307,8.736000061035156,48.7928075095904,0.675748760548371,-0.4980893716248378,1980183787.064316,9.296705500364409,0.2539242519358818,1.591064607026499,-0.4980893716248378,0.4980893716248378
101000,0,J014853.12+132526.2,430,51877,313,27.22137,13.42395,0.015542174,67.4,9.407334,0.786848,16.0345,0.0045,0.1791,3.99,12.06,4.28,8.35,3.02,39.0,4.91,-0.94041854,0.09571341,0.09244079,1,3,1,4,0.015768,107.0,8.005,-1.402,0.0,2.356,318,380432,0,31,0,13.0449,-0.324246,101000,85.0123415050176,2554665246.96008,101157945.42599005,2689205314.376647,9.4296239608313,1.9294819781667147,0.0464559352572299,0.2323445462966071,158.9773486324863,0.0957134068012237,9.468292680531404,68.64450676462364,9.430094616165531,8.005000114440918,51.20363639356805,0.6456527989183549,-0.0108200971839762,2689205314.376647,9.4296239608313,0.0464559352572299,2.0293837776852097,-0.0108200971839762,0.0108200971839762
4203,113149,J015027.35+141140.0,430,51877,433,27.61396,14.19447,0.03406,149.7,10.181,0.373245,15.8377,0.0046,0.1369,4.67,10.29,4.65,8.38,2.2,71.2,3.53,-0.27461046,0.3618225,0.18316951,1,3,1,2,0.033997,305.0,9.503,-0.678,0.0,0.564,111734,383059,1,1,0,0.0,-99.0,4203,161.09451137305274,15170503674.593338,3184197521.7261257,19405486378.489086,10.287924532355431,2.2070807438890943,0.2344986925545132,0.1604592956423585,891.5844341132109,0.3618224859237671,10.263193585483114,159.940292609679,10.13331458438503,9.503000259399414,72.45506247975406,0.3567062773369989,0.0274244640814598,19405486378.489086,10.287924532355433,0.2344986925545132,2.484299839346786,0.0274244640814598,0.0274244640814598
101001,0,J015032.27+133942.2,430,51877,231,27.63449,13.66173,0.017359018,75.3,9.084109,0.199983,16.7165,0.0076,0.2152,6.76,16.15,6.29,7.59,2.39,90.0,2.54,-1.1528776,0.079336375,0.08232916,2,3,1,4,0.017372,193.0,9.155,0.071,0.0,2.518,318,150319,0,31,0,13.0449,-0.026450604,101001,96.5,1213693427.1725996,1428893958.5111008,3114122391.992364,9.493335677314429,1.9845273133437926,0.579212609464726,0.0,606.4325711804495,0.0793363749980926,9.522495502150186,96.5,9.112277802555214,9.154999732971191,90.0,0.15132522514039,0.0264579572532954,3114122391.992364,9.493335677314427,0.579212609464726,2.285557309007774,0.0264579572532954,0.0264579572532954
4163,113168,J015244.40+131133.3,430,51877,220,28.18504,13.19259,0.02619,114.4,10.22,0.698545,15.0401,0.0026,0.1931,4.47,10.87,3.89,8.8,2.43,46.9,2.83,-0.2920772,0.65883136,0.17317006,1,3,1,3,0.026201,229.0,9.579,-0.641,0.0,0.681,62819,149125,1,1,0,11.767,-3.6341338,4163,156.81445572608172,16595869074.375631,3793149849.736825,21640758374.525608,10.335272476032529,2.1953860950365187,0.2284298337307349,0.1868448835279476,664.0610770155103,0.6588313579559326,10.35058145157842,156.29024817336332,10.219266930992577,9.57900047302246,47.10575657271675,0.696239522587111,0.0025258983639813,21640758374.525608,10.335272476032529,0.2284298337307349,2.359835482339888,0.0025258983639813,0.0025258983639813
4145,111358,J015517.63+125935.5,430,51877,94,28.82349,12.99322,0.03225,141.5,10.303,0.418768,15.2371,0.0027,0.1474,2.43,7.68,2.18,9.21,3.16,67.9,2.86,0.6733617,12.111521,0.37974152,1,3,1,2,0.031855,319.0,9.381,-0.922,0.0,0.887,19342,149140,2,2,0,11.7965,-1.1973814,4145,172.14794522854086,20090928126.08732,2404362800.006934,23288730650.096542,10.36714581800304,2.235901843298421,0.1059222320015718,0.0,696.7062858289347,12.111520767211914,10.486346235391416,167.88412972789672,10.214969612349345,9.380999565124512,71.81614454034396,0.365363539814649,0.0341531305700351,23288730650.096542,10.36714581800304,0.1059222320015718,2.503790683057181,0.0341531305700351,0.0341531305700351
4134,113198,J015606.45+123403.2,430,51877,49,29.02689,12.56757,0.04451,197.1,10.641,0.335102,15.9558,0.0036,0.1881,3.6,10.14,3.23,8.94,2.82,74.1,5.09,-0.77005976,2.6163988,0.36442426,1,3,1,3,0.044484,354.0,9.534,-1.107,0.0,0.712,62577,148174,1,1,0,12.0489,-3.752801,4134,184.0411743184492,43752210515.82521,3419794425.137094,48300537101.257545,10.683951960126572,2.264914995720749,0.0719307606059656,0.4105563802991821,887.9869597961641,2.616398811340332,10.807419497244284,177.4343704380979,10.753634374549874,9.534000396728516,85.99006323679592,0.21141080108218,-0.0251814178374263,48300537101.257545,10.683951960126572,0.0719307606059656,2.5490032620257876,-0.0251814178374263,0.0251814178374263
4137,113205,J015651.99+131246.0,430,51877,59,29.21666,13.21278,0.04447,196.9,10.9,0.573365,15.1451,0.0026,0.1414,2.78,9.25,2.59,9.39,3.33,56.7,5.89,-1.189735,0.18514463,0.0,9,3,1,2,0.044561,220.0,9.525,-1.375,0.0,0.426,3890,380506,2,6,0,12.9092,-0.8001863,4137,131.60927395987866,79432823472.42822,3349654391.5782795,83887863813.22734,10.923699135319916,2.1192864932877558,0.0454253750062298,1.0,866.8337422597558,0.1851446330547332,10.998034876436522,134.73012164390266,10.976786315996533,9.524999618530272,54.73068757396795,0.600064801941719,-0.2376681938089087,83887863813.22734,10.923699135319916,0.0454253750062298,2.342422680822206,-0.2376681938089087,0.2376681938089087
3918,113215,J015718.40+130745.8,427,51900,271,29.32668,13.12939,0.03274,143.7,10.375,0.555609,15.4547,0.0029,0.1528,2.11,6.72,2.12,9.29,3.18,58.1,5.91,-1.4637405,0.01987141,0.052687787,2,3,1,2,0.032759,127.0,8.739,-1.636,0.0,0.887,3050,380525,0,7,0,12.4547,-0.5952538,3918,74.79636944941193,23713737056.616554,548276964.9208547,24442945419.96129,10.388153538009192,1.8738805181003897,0.0273028642685111,0.3047417303608638,191.9341896209654,0.0198714099824428,10.433125887796894,68.29696381271414,10.42067807616721,8.73900032043457,68.39792398723296,0.4124546896248571,-0.3337266156478,24442945419.961292,10.388153538009192,0.0273028642685111,2.103803720955957,-0.3337266156478,0.3337266156478
4132,113221,J015742.52+132318.8,430,51877,35,29.42718,13.38858,0.04429,196.1,10.823,0.329775,15.4105,0.003,0.1627,4.52,10.15,4.15,8.91,2.25,74.5,3.69,0.6868781,4.231057,0.33182082,1,3,1,3,0.044231,404.0,9.732,-1.091,0.0,0.426,10448,150387,0,2,0,12.7817,-0.68542784,4132,209.62392722998308,66527315620.174194,5395106225.151268,73702806899.62538,10.867484027856417,2.3214408530772745,0.0931890333493987,0.3015503946183429,1105.4230663642054,4.231057167053223,10.892969305376932,207.23325850682943,10.821152870508516,9.732000350952148,77.09636133037783,0.2964346938656539,-0.0198371319737482,73702806899.62538,10.867484027856415,0.0931890333493987,2.606381365110605,-0.0198371319737482,0.0198371319737482
3936,113237,J015945.90+134652.6,427,51900,395,29.94128,13.7813,0.04414,195.4,10.117,0.426364,16.1177,0.0048,0.1737,3.83,7.14,3.82,8.28,1.86,67.4,2.45,0.27876723,1.8257996,0.0,9,3,1,3,0.044144,230.0,9.389,-0.728,0.0,0.564,63385,151654,1,1,0,0.0,-3.1963863,3936,124.56534586415488,13091819229.994097,2449063241.844742,16349073341.647604,10.213493142071902,2.0953972382039625,0.1577715292083467,0.0,768.5055525497384,1.825799584388733,10.321305068303657,125.69555005510442,10.19373538900396,9.388999938964844,66.19281843616471,0.4431971583537449,-0.0635023663793941,16349073341.647604,10.213493142071902,0.1577715292083467,2.361727836017593,-0.0635023663793941,0.0635023663793941
3960,121496,J020351.38+144534.3,427,51900,529,30.96411,14.75953,0.03207,140.7,10.029,0.449239,15.8518,0.0035,0.1679,2.68,6.87,2.21,8.93,2.56,65.8,-99.0,0.010046767,0.54159594,0.0,9,3,1,3,0.032172,218.0,9.433,-0.596,0.0,0.655,112354,385845,1,1,0,0.0,-99.0,3960,119.50180471561168,10690548792.226578,2710191631.890841,14295103662.641396,10.155187309043423,2.0773744640466103,,,,,,,,,,,-0.0652653980377415,14295103662.641397,10.155187309043423,,2.3384564936046046,-0.0652653980377415,0.0652653980377415
3962,121261,J020359.14+141837.3,427,51900,534,30.99645,14.31038,0.04274,189.0,10.904,0.542593,14.6972,0.0026,0.1862,5.26,15.46,4.66,8.92,2.94,59.0,3.36,1.0903735,6.3407946,0.32435796,1,3,1,1,0.042903,440.0,9.719,-1.185,0.0,0.398,112062,384473,1,1,0,12.3243,-3.64364,3962,256.6593473873727,80167806338.7679,5236004365.857495,87131692145.35837,10.940176148353547,2.4093570856426907,0.1053066882637696,0.1750700355728227,1801.2706203637524,6.340794563293457,10.826877691157977,229.7195383907006,10.716939151598504,9.718999862670898,73.27351184370521,0.345713042239744,0.0478074553788694,87131692145.35837,10.940176148353547,0.1053066882637696,2.6434526764861874,0.0478074553788694,0.0478074553788694
3971,122298,J020552.48+142516.2,427,51900,561,31.46867,14.42119,0.04262,188.5,10.433,0.238941,16.0038,0.0038,0.1858,4.38,11.99,3.85,8.61,2.74,82.3,3.14,-0.11497171,1.0139178,0.24407561,1,3,1,1,0.04267,360.0,9.72,-0.713,0.0,0.712,63877,154002,1,1,0,11.8413,-3.314757,3971,181.63779169192424,27101916318.908417,5248074602.497734,34081855540.230404,10.532523231310211,2.259206213214386,0.2008904525909081,0.0,1174.5438413080262,1.0139178037643433,10.547374731609116,180.66452323072656,10.431061583785088,9.720000267028809,85.08425344586887,0.216908246912916,0.0113387158660693,34081855540.230404,10.532523231310211,0.2008904525909081,2.5563025007672873,0.0113387158660693,0.0113387158660693
3977,122307,J020744.46+140453.7,427,51900,626,31.93529,14.0816,0.03242,142.3,10.262,0.269793,15.8177,0.0042,0.2207,4.28,11.18,3.76,8.69,2.61,79.3,3.86,-0.10222594,0.4362569,0.19345076,1,3,1,2,0.032482,278.0,9.496,-0.766,0.0,0.681,112074,384495,1,1,0,0.0,-99.0,3977,141.45958661330155,18281002161.427444,3133285724.315589,22448272174.767178,10.351182919333024,2.1506323846115185,0.2401978964345421,0.4825347977288571,795.7448753330153,0.4362568855285644,10.245764872729774,139.5230903517319,10.118410742731156,9.496000289916992,85.03706347745263,0.217220712392512,-0.0466647559768143,22448272174.767178,10.351182919333025,0.2401978964345421,2.444044795918076,-0.0466647559768143,0.0466647559768143
4008,122314,J020829.86+124359.9,428,51883,255,32.12446,12.73333,0.0347,152.6,10.486,0.782957,15.2691,0.0029,0.3051,4.28,10.55,3.7,8.87,2.46,39.4,3.09,-1.289051,0.6001227,0.18284366,1,3,1,3,0.034677,240.0,9.899,-0.587,0.0,0.712,62851,149223,1,1,0,11.9788,-3.572693,4008,189.0566114343395,30619634336.90682,7925013304.804702,41159902032.29707,10.614474332395464,2.276591869528466,0.3079747588519977,0.378204335803272,1308.3235147348628,0.6001226902008057,10.540818828078253,195.76636752311828,10.368470866404424,9.89900016784668,37.80496816314434,0.7995564500923191,0.0058706758697772,41159902032.29707,10.614474332395464,0.3079747588519977,2.380211241711606,0.0058706758697772,0.0058706758697772
4030,122324,J020939.47+135859.4,428,51883,423,32.41449,13.98319,0.04914,218.3,11.331,0.821995,14.3424,0.0025,0.2588,8.32,16.8,7.64,8.8,2.02,35.5,4.47,-0.8732877,1.1555989,0.2647782,1,3,1,2,0.049204,123.0,9.59,-1.741,0.0,0.143,63654,152845,1,1,0,13.1323,-4.2602477,4030,105.90612531790391,214289060112.0056,3890451449.942805,219463360540.42957,11.341362025064155,2.02492107922774,,,,,,,,,,,-0.4485072209860625,219463360540.42953,11.341362025064155,,2.089905111439398,-0.4485072209860625,0.4485072209860625
4038,1681,J021121.82+143015.5,428,51883,450,32.84092,14.50432,0.04168,184.2,10.716,0.222882,15.3793,0.0033,0.2754,5.95,15.25,4.83,8.72,2.56,84.2,3.37,-0.14589752,1.5093926,0.28816321,1,3,1,2,0.041729,419.0,9.927,-0.789,0.0,0.49,112367,385898,1,1,0,12.1643,-3.6304796,4038,210.57801014820305,51999599653.35152,8452788451.602891,63241808293.98336,10.80100427936376,2.323413017514641,0.1653665710592299,0.1212593335787925,1831.7213566884293,1.5093926191329956,10.838886090134292,209.5,10.74514182151405,9.927000045776367,90.0,0.194398492954643,0.0006742340450651,63241808293.98336,10.80100427936376,0.1653665710592299,2.622214022966295,0.0006742340450651,0.0006742340450651
4039,122405,J021131.43+141202.4,428,51883,452,32.881,14.20067,0.02539,110.9,10.325,0.674958,15.0498,0.0026,0.252,4.33,12.75,3.69,8.98,2.94,48.9,3.39,-1.4046052,0.2617848,0.06590662,1,3,1,2,0.025428,294.0,9.488,-0.837,0.0,0.887,4953,154054,0,5,0,12.5566,-0.5635253,4039,195.07317035533296,21134890398.366432,3076096814.740705,25226099161.97157,10.401850098579075,2.2901975422398393,0.1688133199138881,0.290849697361608,818.9831939057418,0.2617847919464111,10.390926996139124,198.74105136336,10.304023215198765,9.48799991607666,47.70211554034896,0.6890520450757839,0.0787708498571038,25226099161.97157,10.401850098579075,0.1688133199138881,2.4683473304121573,0.0787708498571038,0.0787708498571038
4048,122348,J021219.38+133645.6,428,51883,514,33.08076,13.61269,0.04138,182.8,10.554,0.614703,15.694,0.0036,0.2951,3.75,8.71,3.51,8.84,2.32,53.6,3.46,0.27165735,1.535785,0.33367547,1,3,1,2,0.041399,337.0,9.713,-0.841,0.0,0.634,111779,383190,1,1,0,11.9376,-4.01334,4048,209.34438872994744,35809643710.263626,5164163692.7207,42677981421.58216,10.6302038700261,2.320861324547622,0.1605221548967979,0.0671280043343579,1033.3148766683405,1.5357849597930908,10.637799098696652,205.68105924950248,10.540983728575798,9.713000297546388,55.0077421755188,0.5964129768556939,0.0457536361212893,42677981421.58216,10.6302038700261,0.1605221548967979,2.5276299008713385,0.0457536361212893,0.0457536361212893
3981,122362,J021404.39+131156.3,428,51883,63,33.51833,13.19898,0.0416,183.8,10.55,0.497456,15.6843,0.0032,0.3407,3.81,9.96,3.51,8.83,2.61,62.3,3.68,0.186905,4.368002,0.3185917,1,3,1,2,0.041766,402.0,9.304,-1.246,0.0,0.634,2964,154647,0,7,0,13.1392,-0.098804615,3981,227.01767231352528,35481338923.357605,2013724249.8623896,38159592175.67458,10.581603724606468,2.356059666397999,0.0668527076550824,0.4242784080288204,1003.433652911234,4.368001937866211,10.609214686106217,212.37064136233727,10.558632042439385,9.303999900817873,71.16611520950029,0.3742294003250639,0.0945050962257432,38159592175.67458,10.581603724606467,0.0668527076550824,2.60422605308447,0.0945050962257432,0.0945050962257432
4057,122366,J021419.24+135611.2,428,51883,595,33.58021,13.93647,0.03966,175.0,10.524,0.504974,15.6172,0.0031,0.3448,2.64,7.19,2.34,9.2,2.72,61.8,3.53,-0.16739865,0.4893918,0.19339707,1,3,1,2,0.039734,330.0,9.879,-0.645,0.0,0.634,112099,384550,1,1,0,11.9129,-3.188792,4057,187.2226865938022,33419504002.61136,7568328950.209736,43485381506.39031,10.638343284584147,2.2723584729572797,0.2635521610145778,0.2188973333037275,959.9450181164742,0.4893918037414551,10.588466907263076,180.4576896230448,10.447180967542574,9.878999710083008,66.1124193263972,0.444319699113947,-0.0050190532868548,43485381506.390305,10.638343284584147,0.2635521610145778,2.5185139398778875,-0.0050190532868548,0.0050190532868548
21842,172319,J074533.96+184812.0,1582,52939,270,116.39151,18.80336,0.045,199.3,11.058,0.728843,14.6728,0.0023,0.0992,5.72,17.49,4.36,9.09,3.06,44.3,5.42,-1.1404108,0.11698255,0.12393672,2,3,1,3,0.045075,423.0,9.678,-1.38,0.0,0.178,36,1153158,0,102,0,14.4572,-0.013459073,21842,302.8284237357136,114287833478.97713,4764309868.054166,120624365603.48917,11.081435042284465,2.481196635993938,0.045258323691052,0.4123032102807973,2274.109238532683,0.1169825494289398,11.15263574817972,264.7380241941467,11.132012536542591,9.678000450134276,53.025473260798506,0.6223213372728089,0.0802541504751541,120624365603.48917,11.081435042284463,0.045258323691052,2.6263403673750423,0.0802541504751541,0.0802541504751541
107019,0,J074842.59+263223.2,858,52316,234,117.17747,26.53979,0.015496379,67.2,9.163729,0.763738,16.2508,0.0039,0.0916,2.42,7.62,2.25,8.66,3.15,41.2,3.46,-1.0428702,0.059617404,0.0,9,3,1,4,0.015537,164.0,8.352,-0.812,0.0,2.294,180459,864821,1,1,0,0.0,-99.0,107019,124.48961910704556,1457904243.3147817,224905460.58357823,1757028505.890941,9.244778807511636,2.095133138158719,,,,,,,,,,,0.206378814363155,1757028505.8909407,9.244778807511636,,2.214843848047698,0.206378814363155,0.206378814363155
