mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n_oob,bootstrap
0.013181258016131599,0.11480965994258323,0.9373815096485201,0.9235519621991513,0.9403596007071086,0.9477770117059924,-0.28198176140057596,1.8241426457692265,0.45806890118731536,0.35509912377471214,37,123
0.010541725653544037,0.10267290613177381,0.9494882300043496,0.8875986694175613,0.9416935027449475,0.9704933343569396,-1.4959273235987403,1.3122143524393501,0.5518627842576289,0.3722922096982048,30,124
0.01008220121668937,0.1004101649071914,0.9642142625282426,0.9603750496664256,0.962292253516423,0.9725496265166946,-0.7048608572410671,1.2558177414865563,0.48675993316191246,0.36567616548565574,33,125
0.007941770017338805,0.08911660909919544,0.965018999118458,0.8795027211036741,0.9658558357509485,0.9662630266847554,-1.4356314966889128,1.2851475408586426,0.5412715885589011,0.34260660744746957,30,126
0.007592734134634079,0.08713629631005715,0.975715029990394,0.9614427657215344,0.9805634485925249,0.9786568363815844,-0.4762281379625284,1.595251414334189,0.5102946412672626,0.39048719731157516,34,127
0.010743832432838352,0.10365245984943315,0.9532989586103257,0.9612770838746525,0.9461247469114746,0.9656927424042961,-0.33649581039464665,1.5700764026534546,0.4841821731194804,0.37763459392016807,33,128
0.0160181487643253,0.12656282536481753,0.8997218977963283,0.9275275107302123,0.8970360819333915,0.9161890837000662,-0.24145495286168833,1.2512440026510843,0.3707205428933133,0.31441795430607433,30,129
0.015164921342638502,0.12314593514460193,0.9568672652058698,0.9312031484182764,0.9462145677981365,0.9563314457660217,-0.39374972637030486,1.992888579882052,0.5390997557013403,0.3926626647033952,28,130
0.009638329304163792,0.09817499327305193,0.9574606603629627,0.8992520548750561,0.9539297726638557,0.9648874412928576,-1.2763260548051745,1.1928921819514589,0.5052350841895699,0.34877405933376826,34,131
0.013212715803203354,0.1149465780404243,0.9532089433435782,0.8758054792089743,0.9524630634283527,0.9410257756004515,-1.3586983561294692,1.2168759026967277,0.5066298232133546,0.3304182593607925,32,132
0.0109408933429928,0.10459872534114743,0.9394763065913536,0.9277533675271125,0.9431974124836231,0.9530263329136095,-0.7794725854283849,1.2028662332129674,0.4658496400545744,0.33954407537196696,34,133
0.015222979700747253,0.12338143985521993,0.9370130259344126,0.936727230934436,0.9364178503486452,0.9492280965533204,-0.7213822307408909,1.5916366148929728,0.49217888882897975,0.37142208301370216,32,134
0.015128970318491884,0.12299987934340377,0.9595492065830338,0.942476746836277,0.9648692392581455,0.9517800708113927,-0.598901315380902,1.0979145530200207,0.46522812343385994,0.37496899414320745,32,135
0.010489455803646193,0.10241804432640858,0.9478020387968249,0.9569913983997554,0.9438923524472695,0.9544337127270714,-0.3904518276180172,1.5913785410159256,0.44263324146649513,0.3237079836056089,30,136
0.010637243261289672,0.10313701208242204,0.9449745756804807,0.9531608828692737,0.9437208941010192,0.959953318905014,-0.2284683522989127,1.1937343646136853,0.41126641974481976,0.35415224459699146,32,137
0.008101269912985988,0.0900070547956436,0.9504085233490074,0.9534287416601186,0.955301528107968,0.9703279082485949,-0.34935869030404626,1.4140846442636175,0.4652224880691048,0.37187383912910377,29,138
0.01574369141550116,0.12547386746052405,0.8702668925801805,0.9515528613975406,0.8668578863624651,0.947718416619862,-0.1783835497476914,1.2985578059467116,0.4154223167685151,0.3657241651804002,32,139
0.010737048896024323,0.10361973217502699,0.9570285113645555,0.9369350815541037,0.9484578734126005,0.9688778619653645,-0.49469913238254515,2.02612025872741,0.5168157139453688,0.3361103108686498,37,140
0.012059048901883918,0.10981370088419713,0.9522116431370378,0.9191626886885041,0.9490361816755372,0.9471275773327263,-0.657451027521206,1.723625767191866,0.5141359259759298,0.34075213773860547,28,141
