model_label,placement,activation_name,disorder_name,alpha,beta,gamma,floor,median_abs_log10_error,mean_abs_log10_error,max_abs_log10_error,frac_within_010_dex,frac_within_015_dex,frac_within_020_dex,n_above_020_dex,n_above_030_dex,delta_median_abs_vs_frozen_m4c,delta_frac010_vs_frozen_m4c,target_gate,target_new_pred_km_s,target_new_log10_error,target_new_abs_log10_error,hard_analog_median_abs_log10_error,hard_analog_mean_abs_log10_error,objective
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,1.0,2.0,0.1,0.08523730102637785,0.1010389549768412,0.26177679721367025,0.5632183908045977,0.735632183908046,0.9310344827586207,6,0,0.04362340155702295,-0.3908045977011494,0.18910673418422452,73.37776409532249,0.051316878438380654,0.051316878438380654,0.13466610928295192,0.13962478336183454,0.4370734199669352
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,1.0,2.0,0.1,0.10160625561308587,0.10764041399734486,0.23581256582704016,0.4482758620689655,0.7586206896551724,0.9310344827586207,6,0,0.05999235614373097,-0.5057471264367815,0.154149245863914,69.722520173832,0.029125480896048377,0.029125480896048377,0.15611521975040477,0.14879850190131194,0.4397502526438141
stellar_to_gas__gas__low_sigma_baryon,source,stellar_to_gas,low_sigma_baryon,1.0,2.0,1.0,0.2,0.08042898038244256,0.0946427903853868,0.27840352127320667,0.6091954022988506,0.7931034482758621,0.9310344827586207,6,0,0.03881508091308766,-0.34482758620689646,0.21439917261870298,75.71701803385722,0.06494590606086606,0.06494590606086606,0.1134728856423157,0.12234089006006035,0.4407422855401963
sigma_star__gas__low_v_for_mass_symptom,source,sigma_star,low_v_for_mass_symptom,1.0,0.25,2.0,0.1,0.09925302331407704,0.10360728363865833,0.30525230052569596,0.5172413793103449,0.8045977011494253,0.9310344827586207,6,1,0.05763912384472214,-0.4367816091954022,0.1444631885540904,68.60045948198476,0.02207942886436826,0.02207942886436826,0.1305722095728009,0.14510329219113893,0.4408179677988308
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,4.0,0.0,0.2,0.08260131828091165,0.09737710344751874,0.28388124685879873,0.6206896551724138,0.7701149425287356,0.9310344827586207,6,0,0.04098741881155675,-0.33333333333333326,0.21071344373333395,75.38948676843596,0.06306319102911909,0.06306319102911909,0.11546083936078966,0.12320939593616331,0.4425210384813511
stellar_to_gas__gas__low_sigma_baryon,source,stellar_to_gas,low_sigma_baryon,1.0,4.0,0.0,0.2,0.08260131828091165,0.09737710344751874,0.28388124685879873,0.6206896551724138,0.7701149425287356,0.9310344827586207,6,0,0.04098741881155675,-0.33333333333333326,0.21071344373333395,75.38948676843596,0.06306319102911909,0.06306319102911909,0.11546083936078966,0.12320939593616331,0.4425210384813511
stellar_to_gas__gas__hi_plus_low_sigma,source,stellar_to_gas,hi_plus_low_sigma,1.0,4.0,0.0,0.2,0.08260131828091165,0.09737710344751874,0.28388124685879873,0.6206896551724138,0.7701149425287356,0.9310344827586207,6,0,0.04098741881155675,-0.33333333333333326,0.21071344373333395,75.38948676843596,0.06306319102911909,0.06306319102911909,0.11546083936078966,0.12320939593616331,0.4425210384813511
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,4.0,0.0,0.2,0.08260131828091165,0.09737710344751874,0.28388124685879873,0.6206896551724138,0.7701149425287356,0.9310344827586207,6,0,0.04098741881155675,-0.33333333333333326,0.21071344373333395,75.38948676843596,0.06306319102911909,0.06306319102911909,0.11546083936078966,0.12320939593616331,0.4425210384813511
stellar_to_gas__gas__low_sigma_baryon,source,stellar_to_gas,low_sigma_baryon,1.0,0.5,2.0,0.2,0.08260131828091165,0.09353583513367655,0.27655369922492556,0.5862068965517241,0.8160919540229885,0.9310344827586207,6,0,0.04098741881155675,-0.367816091954023,0.21752309798929984,75.99133435808417,0.06651647477203874,0.06651647477203874,0.11184365341784512,0.12175754114052328,0.44351492558942357
stellar_to_gas__gas__low_sigma_baryon,source,stellar_to_gas,low_sigma_baryon,1.0,1.0,2.0,0.2,0.08308078365565455,0.09671059461603924,0.28101942432474203,0.5747126436781609,0.7931034482758621,0.9310344827586207,6,0,0.04146688418629965,-0.3793103448275862,0.21458175131004356,75.73313272005352,0.06503832616456653,0.06503832616456653,0.11336054790666326,0.12242288654924151,0.44370188917041203
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,4.0,0.25,0.2,0.08396922959010995,0.09876875606609628,0.2843912023081054,0.5977011494252874,0.7701149425287356,0.9310344827586207,6,0,0.042355330120755055,-0.35632183908045967,0.21039165884033262,75.36068805676561,0.06289725925847926,0.06289725925847926,0.11556154325181507,0.12326245693694152,0.44385697945016017
stellar_to_gas__gas__hi_plus_low_sigma,source,stellar_to_gas,hi_plus_low_sigma,1.0,4.0,0.25,0.2,0.0843779230868753,0.09889907800921735,0.2852034737417145,0.5862068965517241,0.7701149425287356,0.9310344827586207,6,0,0.04276402361752041,-0.367816091954023,0.21025062940666733,75.34805596403615,0.06282445594217817,0.06282445594217817,0.11567736109335192,0.12333074303765948,0.4443104984321359
sigma_star__gas__hi_plus_low_sigma,source,sigma_star,hi_plus_low_sigma,1.0,0.25,2.0,0.2,0.07563251447842977,0.08580280919336605,0.26287706868383287,0.6206896551724138,0.8620689655172413,0.9310344827586207,6,0,0.03401861500907487,-0.33333333333333326,0.26032829084292136,79.48186833985797,0.08602047156536743,0.08602047156536743,0.10086446516192635,0.10430200284903014,0.4449304571294968
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,4.0,0.25,0.2,0.08554990250127877,0.0986547829237859,0.28388124685879873,0.5977011494252874,0.7701149425287356,0.9310344827586207,6,0,0.04393600303192387,-0.35632183908045967,0.2099637285070426,75.32233844797173,0.06267619887459588,0.06267619887459588,0.11580416011090537,0.12337590662914771,0.4452761266244566
sigma_star__gas__hi_extent,source,sigma_star,hi_extent,1.0,1.0,2.0,0.2,0.0784094146233524,0.08909117478119699,0.25741119617037267,0.632183908045977,0.8275862068965517,0.9310344827586207,6,0,0.036795515153997496,-0.32183908045977005,0.252170417921729,78.85173615990641,0.08256366434728353,0.08256366434728353,0.1002306856950397,0.1091398982116174,0.4454323664140315
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,0.25,0.25,0.05,0.053118433585108274,0.07493005080825293,0.36363464724586203,0.7816091954022989,0.896551724137931,0.9195402298850575,7,3,0.011504534115753376,-0.17241379310344818,0.13464588737901984,67.40405103455255,0.014438403015301998,0.014438403015301998,0.2263883436532439,0.19341018189793704,0.4467010998173455
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,4.0,0.5,0.2,0.08720839590178625,0.10043865021630959,0.2848865688435176,0.5862068965517241,0.7701149425287356,0.9310344827586207,6,0,0.04559449643243135,-0.367816091954023,0.21008864030385546,75.3335386566998,0.06274077237745823,0.06274077237745823,0.11565909174919076,0.12331382208856477,0.44706743897486717
sigma_star__gas__hi_extent,source,sigma_star,hi_extent,1.0,0.25,0.0,0.05,0.0451927088689583,0.06789103209079887,0.3805097994416912,0.8275862068965517,0.9195402298850575,0.9310344827586207,6,4,0.0035788093996034012,-0.12643678160919536,0.3907577361878542,87.97608299570173,0.13011702602324557,0.13011702602324557,0.09462461180084802,0.11257016238451209,0.4483022018247503
sigma_star__gas__low_sigma_baryon,source,sigma_star,low_sigma_baryon,1.0,0.25,0.0,0.05,0.0451927088689583,0.06789103209079887,0.3805097994416912,0.8275862068965517,0.9195402298850575,0.9310344827586207,6,4,0.0035788093996034012,-0.12643678160919536,0.3907577361878542,87.97608299570173,0.13011702602324557,0.13011702602324557,0.09462461180084802,0.11257016238451209,0.4483022018247503
sigma_star__gas__hi_plus_low_sigma,source,sigma_star,hi_plus_low_sigma,1.0,0.25,0.0,0.05,0.0451927088689583,0.06789103209079887,0.3805097994416912,0.8275862068965517,0.9195402298850575,0.9310344827586207,6,4,0.0035788093996034012,-0.12643678160919536,0.3907577361878542,87.97608299570173,0.13011702602324557,0.13011702602324557,0.09462461180084802,0.11257016238451209,0.4483022018247503
sigma_star__gas__low_v_for_mass_symptom,source,sigma_star,low_v_for_mass_symptom,1.0,0.25,0.0,0.05,0.0451927088689583,0.06789103209079887,0.3805097994416912,0.8275862068965517,0.9195402298850575,0.9310344827586207,6,4,0.0035788093996034012,-0.12643678160919536,0.3907577361878542,87.97608299570173,0.13011702602324557,0.13011702602324557,0.09462461180084802,0.11257016238451209,0.4483022018247503
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,4.0,0.5,0.2,0.08900500040014436,0.10036759996448326,0.28388124685879873,0.5862068965517241,0.7701149425287356,0.9310344827586207,6,0,0.047391100930789465,-0.367816091954023,0.20931207925410336,75.26382718009383,0.06233870277139967,0.06233870277139967,0.1161121444964629,0.12352482910894308,0.4485624764717241
sigma_star__gas__hi_extent,source,sigma_star,hi_extent,1.0,0.25,4.0,0.2,0.08533359362862579,0.09679840679562703,0.2537915533931073,0.5862068965517241,0.7931034482758621,0.9310344827586207,6,0,0.04371969415927089,-0.367816091954023,0.2466380109622692,78.41564659009893,0.08015513212797588,0.08015513212797588,0.09902641958538588,0.11015333458271098,0.4507903150319245
stellar_to_gas__gas__hi_extent,q_eff,stellar_to_gas,hi_extent,1.0,0.25,0.0,0.3,0.047998717048294434,0.06950821884703091,0.2998165209700356,0.7816091954022989,0.8735632183908046,0.9195402298850575,7,0,0.006384817578939536,-0.17241379310344818,0.4248988893310369,72.53214539707899,0.04628292772917916,0.04628292772917916,0.1869463842180179,0.15932182401123296,0.4511218330098876
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,0.25,0.0,0.3,0.047998717048294434,0.06950821884703091,0.2998165209700356,0.7816091954022989,0.8735632183908046,0.9195402298850575,7,0,0.006384817578939536,-0.17241379310344818,0.4248988893310369,72.53214539707899,0.04628292772917916,0.04628292772917916,0.1869463842180179,0.15932182401123296,0.4511218330098876
stellar_to_gas__gas__hi_plus_low_sigma,q_eff,stellar_to_gas,hi_plus_low_sigma,1.0,0.25,0.0,0.3,0.047998717048294434,0.06950821884703091,0.2998165209700356,0.7816091954022989,0.8735632183908046,0.9195402298850575,7,0,0.006384817578939536,-0.17241379310344818,0.4248988893310369,72.53214539707899,0.04628292772917916,0.04628292772917916,0.1869463842180179,0.15932182401123296,0.4511218330098876
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,0.25,0.0,0.3,0.047998717048294434,0.06950821884703091,0.2998165209700356,0.7816091954022989,0.8735632183908046,0.9195402298850575,7,0,0.006384817578939536,-0.17241379310344818,0.4248988893310369,72.53214539707899,0.04628292772917916,0.04628292772917916,0.1869463842180179,0.15932182401123296,0.4511218330098876
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,0.5,0.5,0.1,0.06222471106125468,0.08246723365417254,0.28837714832986666,0.6896551724137931,0.8505747126436781,0.9195402298850575,7,0,0.02061081159189978,-0.2643678160919539,0.141964979786345,68.30193882270355,0.020185436032344562,0.020185436032344562,0.1755070115778491,0.16236029634506477,0.45115514391041367
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,2.0,2.0,0.2,0.09394779108196788,0.10120490747900482,0.26145148320863576,0.5747126436781609,0.7816091954022989,0.9310344827586207,6,0,0.05233389161261298,-0.3793103448275862,0.20966349124252143,75.29539723559563,0.06252083310784322,0.06252083310784322,0.11546822333061513,0.1230582922917132,0.4513533559567531
sigma_star__gas__hi_extent,source,sigma_star,hi_extent,1.0,0.5,4.0,0.2,0.08637810819350508,0.0993351483438113,0.2598291552621419,0.5747126436781609,0.7931034482758621,0.9310344827586207,6,0,0.044764208724150184,-0.3793103448275862,0.24223576139221373,78.06336898058981,0.07819969446346593,0.07819969446346593,0.09954677648826303,0.1116282964723384,0.4514608709514523
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.5,0.5,0.0,0.06711317701805589,0.0853057072279778,0.31267509241742814,0.6436781609195402,0.8620689655172413,0.9195402298850575,7,1,0.025499277548700988,-0.31034482758620685,0.12798586044833998,66.5546223806028,0.008930627935654939,0.008930627935654939,0.17004223916232392,0.1710780673012799,0.4528460002276262
stellar_to_gas__gas__hi_plus_low_sigma,source,stellar_to_gas,hi_plus_low_sigma,1.0,0.5,0.5,0.1,0.0598221855189031,0.08490154523792277,0.28837714832986666,0.6781609195402298,0.8160919540229885,0.9195402298850575,7,0,0.018208286049548203,-0.27586206896551724,0.15309116349879037,69.60256690634748,0.028377660727859202,0.028377660727859202,0.1755070115778491,0.16130204325841652,0.4528487307158194
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,0.5,0.5,0.1,0.057447379102322,0.08033319494013216,0.28837714832986666,0.6896551724137931,0.8505747126436781,0.9195402298850575,7,0,0.0158334796329671,-0.2643678160919539,0.16067290263371864,70.44876520736209,0.03362578967188513,0.03362578967188513,0.1755070115778491,0.15769694321318892,0.45309798877125124
star_frac__gas__low_sigma_baryon,source,star_frac,low_sigma_baryon,1.0,4.0,1.0,0.2,0.08766566541057,0.0986386267003403,0.2830851411863036,0.5977011494252874,0.7931034482758621,0.9310344827586207,6,0,0.0460517659412151,-0.35632183908045967,0.23399953766310416,77.39118122439294,0.0744438796307217,0.0744438796307217,0.10844168396867429,0.11651154850922382,0.4531961193445613
mixed_star_org__gas__low_sigma_baryon,source,mixed_star_org,low_sigma_baryon,1.0,2.0,2.0,0.2,0.08812195834106189,0.09761298183218631,0.28393132873052357,0.5517241379310345,0.7931034482758621,0.9310344827586207,6,0,0.04650805887170699,-0.4022988505747126,0.23188998854579282,77.21616447630905,0.07346062957806752,0.07346062957806752,0.10881639222940662,0.11498857508061094,0.45324540600314805
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,4.0,1.0,0.2,0.0894230276990487,0.0996809129283929,0.28199924551206024,0.5747126436781609,0.7701149425287356,0.9310344827586207,6,0,0.0478091282296938,-0.3793103448275862,0.22794080794103405,76.88528815143528,0.07159565062479258,0.07159565062479258,0.10979915034302659,0.11736869362269048,0.45342077756265103
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,1.0,4.0,0.2,0.09584634803501828,0.10486879888701409,0.2651202924631297,0.5402298850574713,0.7701149425287356,0.9310344827586207,6,0,0.05423244856566338,-0.4137931034482758,0.21418069622677793,75.69772142717267,0.06483521129128468,0.06483521129128468,0.1107240186496928,0.12088487513200111,0.45477598292697363
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,0.25,0.5,0.1,0.05067048017498837,0.07140051973065314,0.28837714832986666,0.7241379310344828,0.8850574712643678,0.9195402298850575,7,0,0.00905658070563347,-0.2298850574712643,0.18798422293892508,73.26863082117634,0.05067048017498837,0.05067048017498837,0.1755070115778491,0.15076773763893392,0.45484343509546926
stellar_to_gas__gas__low_sigma_baryon,source,stellar_to_gas,low_sigma_baryon,1.0,0.5,0.25,0.1,0.0597101480698837,0.0809264381766196,0.28837714832986666,0.7126436781609196,0.8390804597701149,0.9195402298850575,7,0,0.018096248600528803,-0.2413793103448275,0.1614767244086183,70.53671146514995,0.03416761256480828,0.03416761256480828,0.1755070115778491,0.16015479230546853,0.45563166918527453
star_frac__gas__low_v_for_mass_symptom,q_eff,star_frac,low_v_for_mass_symptom,1.0,0.25,2.0,0.3,0.12822113281603673,0.12612388432163296,0.24545708475379066,0.3103448275862069,0.6781609195402298,0.9310344827586207,6,0,0.08660723334668183,-0.6436781609195401,0.352967914986809,66.10820121510456,0.006007744563482876,0.006007744563482876,0.17621740500022648,0.16261016868962538,0.4557707135731573
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,4.0,2.0,0.2,0.09228820998731968,0.1053909744569065,0.2838932634270182,0.5517241379310345,0.7471264367816092,0.9310344827586207,6,0,0.05067431051796478,-0.4022988505747126,0.22522541610982416,76.65528012084661,0.07029447928846427,0.07029447928846427,0.11044052057170559,0.11814797816719431,0.45582477597425364
mixed_star_org__gas__low_sigma_baryon,source,mixed_star_org,low_sigma_baryon,1.0,4.0,1.0,0.2,0.09192598815087334,0.10039796814102128,0.28760624355475467,0.5747126436781609,0.7931034482758621,0.9310344827586207,6,0,0.050312088681518444,-0.3793103448275862,0.22543273637524958,76.67291435419112,0.07039437546599511,0.07039437546599511,0.11126704705487522,0.11787672568255539,0.45588380023934644
star_frac__gas__low_sigma_baryon,source,star_frac,low_sigma_baryon,1.0,0.5,4.0,0.2,0.08921914322943802,0.10017184091324095,0.28515017137729304,0.5287356321839081,0.7816091954022989,0.9310344827586207,6,0,0.04760524376008313,-0.425287356321839,0.23856322156065635,77.76579179397235,0.07654100251464208,0.07654100251464208,0.10671113796730478,0.11310012420242553,0.4560046616244884
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,1.0,0.25,0.05,0.059330296053415985,0.08660517835599157,0.2723649192062659,0.6551724137931034,0.8275862068965517,0.9195402298850575,7,0,0.017716396584061087,-0.29885057471264365,0.17013167726224718,71.46345705324252,0.03983642568993876,0.03983642568993876,0.15467392437153382,0.15277913238322038,0.45648500081901194
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,0.25,1.0,0.1,0.06090507818887634,0.08157660634251411,0.28837714832986666,0.7011494252873564,0.8390804597701149,0.9195402298850575,7,0,0.01929117871952144,-0.2528735632183907,0.16059104595748155,70.43979075722875,0.03357046148501273,0.03357046148501273,0.1755070115778491,0.15523773369876392,0.4565280237643694
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,2.0,4.0,0.2,0.09862414970385064,0.11072147324866223,0.27752647966303934,0.5057471264367817,0.735632183908046,0.9310344827586207,6,0,0.05701025023449574,-0.4482758620689654,0.2106904917526578,75.38743373292918,0.06305136399367052,0.06305136399367052,0.1138882854509398,0.1224536284553864,0.4579024796669899
