mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,proxy_name,repeat,uses_observed_Vflat_in_activation
0.09714193091913975,0.31167600311724314,0.4439683340398263,0.4336195375199446,0.4450890459581214,0.4612043757818827,-0.5009036926406535,1.727247225636351,0.3355644948005906,0.26795846991809213,87,J_newton_lambda,19,False
0.08503909245725158,0.29161463004666205,0.4969181834498549,0.46126196380862966,0.4969268963585332,0.510590927610048,-0.7847449994199671,1.512396389115426,0.3126148980104851,0.25031087397013274,87,J_newton_lambda,20,False
0.09274323906324772,0.3045377465327537,0.42872768451987664,0.4674495358992389,0.4286813972609337,0.46379813926390756,-0.08139529128439896,1.4339589061644624,0.2752502995075535,0.2502438679587108,87,J_newton_lambda,21,False
0.08692875654539958,0.29483683037469993,0.5149240526132445,0.4757737012261715,0.5217553384491149,0.5172955988187111,-0.658468708594033,1.6652635364693458,0.33064518853632774,0.26331514084878893,87,J_newton_lambda,22,False
0.08383459547798418,0.2895420444045807,0.516594135764233,0.4827730469961018,0.519814228834432,0.5270307596052252,-0.6337132896557629,1.5907716745648113,0.3139524047536543,0.25252944451077175,87,J_newton_lambda,23,False
0.08622026238576762,0.2936328700703782,0.4732906136252144,0.43279671677978815,0.47500398481566325,0.4922643875558106,-0.7806071698102257,1.1654390216170185,0.2821919673301233,0.2335665736168842,87,J_hi_newton_lambda,0,False
0.11170886388499558,0.3342287598112939,0.3404779355031623,0.38784255876835094,0.3400529668139194,0.3804302065578528,-0.2505361344958067,1.5318263725798498,0.2983933194249479,0.26499498698902973,87,J_hi_newton_lambda,1,False
0.09427701204468182,0.30704561883323106,0.43830100269139,0.46061476026625303,0.4369068528200318,0.45494521216878225,-0.19103707718670027,1.433538216867243,0.28862869515257233,0.2503833735072354,87,J_hi_newton_lambda,2,False
0.09793973764444246,0.31295325153198594,0.42588032963950284,0.4463563506889622,0.4267671273094692,0.4434926416151491,-0.2453582216355319,1.2330054149111034,0.2795030580378639,0.2572500189257304,87,J_hi_newton_lambda,3,False
0.09278176073772422,0.3046009861076031,0.4476552935644129,0.4462894403741076,0.44773646298583114,0.4463295961991041,-0.3176902424222944,1.1950509647657126,0.2544089902330164,0.23464405622541373,87,J_hi_newton_lambda,4,False
