galaxy_name,dataset,A_inferred,A_pred,A_class,f_star,f_gas,log10_Sigma_b,RHI_Rd,alpha_BTFR,BTFR_offset_dex,v_obs,v_newton,v_bdvr_full,analog_score,analog_tier,data_completeness,missing_fields,notes,passes_direct_analog_rule,T,Vflat,e_Vflat,Rdisk,RHI,Inc,D,Ref,M_baryon_Msun,M_star_Msun,M_gas_Msun,Rdisk_kpc,A_implied,A_gov,maturity_class,log10_velocity_error_full_bdvr,log_j_obs_target,base_pred_oof,log_j_pred_oof,residual_before,residual_after,velocity_fractional_error,bdvr_overprediction_dex,angular_residual_abs,gas_rich_flag,low_stellar_flag,diffuse_flag,hi_extended_flag,severe_underrotation_flag,measurement_contamination_flag,failed_stalled_indicator_bundle,taxonomy_stage,boundary_stage,true_falsifier_followup_required,classification_reason,claim_boundary,followup_priority_rank,recommended_followup,Vflat_m36,v_newton_km_s,v_no_governor_km_s,log10_error_no_governor,A_inferred_m36,RHI_over_Rdisk,log10_Sigma_b_m36,quarantine_flag,clean_scalar_sample,A_inferred_m37,RHI_Rd_m37,m37_primary_test_set,m37_primary_fit_set,mature_control_set,class_gas_rich_low_surface_brightness_dwarf,class_hi_dominated_weak_stellar_disk,class_failed_stalled_or_low_efficiency_system,class_systems_with_unsettled_or_extended_hi,class_strong_approach_recede_mismatch,m37_candidate_classes,asymmetry_index,warp_index,approach_recede_mismatch_km_s,S_HI_disturbance,class_disturbed_or_unsettled_hi_system,A_pred_M37,governor_activation_residual,m38_primary_fit_set,m38_mature_control_set,A_target_m38,G_star,G_sigma,G_gas_drive,G_HI_drive,G_settled_HI,D_m38_drive,R_m38_reservoir,seed_term_final,feedback_term_final,reservoir_loss_final,dA_dtau_initial,dA_dtau_final,A_pred_m38_feedback,m38_feedback_residual,A_pred_m38_feedback_cv,D_unsettled_m39,A_flip_m39,D_unsettled_cv_m39,A_flip_cv_m39,target_activation,low_stellar_fraction,low_surface_density,gas_rich_flag_m39,hi_extended_flag_m39,failed_stalled_flag,disturbed_flag,disturbed_or_unsettled_hi_flag,approach_recede_mismatch_norm,hi_disturbance_norm,relative_vflat_error
NGC6195,SPARC,0.6335265955764974,0.9308942840191302,high,0.8755002533979934,0.1244997466020065,8.262269476824219,2.9332855093256818,1.0622481375279624,0.0131129891502334,251.7,214.33719395775708,247.1201071591818,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,3.0,251.7,9.3,13.94,40.89,62.0,127.8,SG06,223344310000.0,195538000000.0,27806310000.0,13.94,1.0,0.7258348024425874,mature,-0.0079751319309507,3.846175984974335,3.8654048557476384,3.873407718240944,0.0192288707733037,0.0272317332666092,0.0369487485101311,-0.0079751319309507,0.0272317332666092,False,False,True,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,251.7,195.2231006761695,279.2021577731948,0.0450355547973543,0.6335265955764974,2.9332855093256818,8.262269476824219,False,True,0.6335265955764974,2.9332855093256818,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9707165378156838,0.3371899422391864,False,True,0.6335265955764974,0.993333702321614,0.7405977927655769,0.993333702321614,0.9998845681134988,1.0,0.8959894936020867,0.0412723932442238,0.0059062627399012,0.0147413234592656,0.0206021887458832,4.029889101547179,4.539745328357645e-05,0.9983520279026497,0.3648254323261523,,0.9983520279026497,0.0016479720973503476,,,0.6335265955764974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036948748510131114
NGC7331,SPARC,0.6529781202223786,0.891373812784979,high,0.894889484820931,0.1051105151790689,8.946648083561472,5.380478087649403,1.209553555313561,0.0413125511741806,239.0,217.31282111774829,225.83199038228528,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,3.0,239.0,5.4,5.02,27.01,75.0,14.7,"Be91,Be87",140034610000.0,125315500000.0,14719110000.0,5.02,1.0,0.9619104405676248,mature,-0.0246124387248864,3.380131613757138,3.380787396812025,3.382657951443344,0.0006557830548867,0.0025263376862056,0.0225941422594142,-0.0246124387248864,0.0025263376862056,False,False,False,True,False,False,False,disturbed_or_measurement_contaminated,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,239.0,197.1237511020048,258.5089909040961,0.0340777514417192,0.6529781202223786,5.380478087649403,8.946648083561472,False,True,0.6529781202223786,5.380478087649403,True,True,False,False,False,False,False,True,disturbed_or_unsettled_hi_system;strong_approach_recede_mismatch,0.4061862485011163,0.0034621367010113,179.9801365881417,0.425,True,0.964155587196912,0.3111774669745333,True,False,0.6529781202223786,0.9942860584650378,0.9778299247121954,0.9942860584650378,0.9986677087729916,0.4717778087766016,0.7593737651817921,0.1756584636371596,0.025135973088067,0.062319917765038,0.0871024246425349,3.4083990201362067,0.0003534662105701,0.9917247690661102,0.3387466488437316,0.9917247690661102,0.9917247690661102,0.008275230933889821,0.9917247690661102,0.008275230933889821,0.6529781202223786,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7199205463525669,0.425,0.022594142259414227
NGC7814,SPARC,1.0,0.9369821334355628,high,0.9632156039661288,0.0367843960338713,8.979724487335302,4.783464566929134,1.9304236173990144,0.1428263111130577,218.9,157.5503783519389,164.05744615059405,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,2.0,218.9,7.0,2.54,12.15,90.0,14.4,Fr11,38687600000.0,37264500000.0,1423100000.0000002,2.54,1.0,0.9727115043853686,mature,-0.1252498148755768,3.046109473851851,2.995116746496679,2.999443077993767,-0.050992727355172,-0.0466663958580841,0.0319780721790772,-0.1252498148755768,0.0466663958580841,False,False,False,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,218.9,152.92748737885,206.92698513381484,-0.0244286313153802,1.0,4.783464566929134,8.979724487335302,False,True,1.0,4.783464566929134,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.973232147639544,-0.0267678523604559,False,True,1.0,0.9966841662379926,0.9805238809321406,0.9966841662379926,0.9992661966683384,1.0,0.9905788963232416,0.0042654105097968,0.0006123065633753,0.0015305298552666,0.0021323756826073,4.457391762929097,1.0460736034557418e-05,0.9998454674923803,-0.0001545325076195,,0.9998454674923803,0.00015453250761965354,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319780721790772
UGC02487,SPARC,0.8833522354207538,0.9149729837080623,high,0.9111431474496304,0.0888568525503695,8.837205710302111,5.095057034220533,1.684431554310779,0.1132266842127192,332.0,255.8063962500976,264.0758444401432,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,0.0,332.0,3.5,7.89,40.2,36.0,69.1,"No07,No05",268868290000.0,244977500000.0,23890790000.000004,7.89,1.0,0.9527956148346134,mature,-0.0994094064885474,3.7192450825774377,3.635286890486805,3.6381400787045113,-0.0839581920906322,-0.0811050038729264,0.0105421686746987,-0.0994094064885474,0.0811050038729264,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,332.0,215.4400581347034,344.4562886831093,0.0159960343010751,0.8833522354207538,5.095057034220533,8.837205710302111,False,True,0.8833522354207538,5.095057034220533,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9684717787801236,0.0851195433593696,False,True,0.8833522354207538,0.9949792630976044,0.9660662671096532,0.9949792630976044,0.9989981883615467,1.0,0.9841694665053876,0.0070977707590037,0.0010171988521352,0.0025423400448843,0.0035479683824151,4.428407710736294,1.1570514604400568e-05,0.9997416098327692,0.1163893744120153,,0.9997416098327692,0.0002583901672308375,,,0.8833522354207538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010542168674698794
UGC03546,SPARC,0.5752299067797505,0.9312577471010004,high,0.9343900268783742,0.0656099731216258,8.778747279189737,4.846965699208443,1.3192759397855558,0.0601678210455683,196.9,171.42647505970544,176.349816136099,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,1.0,196.9,7.4,3.79,18.37,55.0,28.7,"No07,No05",54225750000.0,50668000000.0,3557750000.0,3.79,1.0,0.9471926194434268,mature,-0.0478707049336982,3.173914921770172,3.2032006720415693,3.20899313982936,0.0292857502713976,0.0350782180591884,0.0375825292026409,-0.0478707049336982,0.0350782180591884,False,False,False,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,196.9,149.21513587752793,225.7367528112344,0.0593565573555587,0.5752299067797505,4.846965699208443,8.778747279189737,False,True,0.5752299067797505,4.846965699208443,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.97177073601508,0.3965408292353295,False,True,0.5752299067797505,0.9958277557037928,0.957506814526694,0.9958277557037928,0.9992181256288172,1.0,0.9817699174032404,0.0080297319174641,0.0011504420510319,0.0028752625696078,0.0040136897995968,4.417563141718709,1.2014821042957875e-05,0.9997070489656896,0.4244771421859392,,0.9997070489656896,0.0002929510343103736,,,0.5752299067797505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037582529202640935
UGC04325,SPARC,1.0,0.6546422225999797,transition,0.5290535529628043,0.4709464470371957,7.944904053243674,3.553763440860215,1.4963040622390842,0.0875099274910114,90.9,54.33002616537036,75.19549333444107,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,9.0,90.9,2.7,1.86,6.61,41.0,9.6,"Sw09,Sw02",1914740000.0,1013000000.0,901740000.0,1.86,1.0,0.2207382695313109,transition,-0.0823720702717288,2.529106823103865,2.508298221417891,2.5119931923865018,-0.020808601685974,-0.0171136307173633,0.0297029702970297,-0.0823720702717288,0.0171136307173633,False,False,True,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,90.9,41.859408468165526,77.21289184749469,-0.0708740648707405,1.0,3.553763440860215,7.944904053243674,False,True,1.0,3.553763440860215,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.8529737125959961,-0.1470262874040039,False,True,1.0,0.9031240323602684,0.4451259717850301,0.9031240323602684,0.9997853391555508,1.0,0.7013900069160712,0.1171913581172638,0.0169453744225661,0.0421075640455783,0.0582417655043318,3.1503954632164577,0.0008111729638126,0.99396007419001,-0.0060399258099901,,0.99396007419001,0.006039925809990021,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297029702970297
UGC06399,SPARC,1.0,0.58420750680528,transition,0.5615284530575909,0.4384715469424091,7.88888253041813,4.292682926829269,1.266192639338333,0.0512498922708035,85.0,53.47485445385581,76.43757326734134,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,9.0,85.0,3.8,2.05,8.8,75.0,18.0,"VS01,SV98",2044420000.0,1148000000.0,896420000.0000001,2.05,1.0,0.2330888581358828,transition,-0.0461120350515209,2.5422027824340283,2.5725139627340146,2.574367144453885,0.0303111802999862,0.0321643620198566,0.0447058823529411,-0.0461120350515209,0.0321643620198566,False,False,True,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,85.0,37.88952185348014,79.18776867377045,-0.0307608199797454,1.0,4.292682926829269,7.88888253041813,False,True,1.0,4.292682926829269,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.8178668357896414,-0.1821331642103586,False,True,1.0,0.9235951481665357,0.3906764036456812,0.9235951481665357,0.9995506760769156,1.0,0.6806202237037924,0.1182525685756314,0.0171755008685578,0.0426678615375542,0.058753270266276,3.0568783782382845,0.0010900921398359,0.9936912318094618,-0.0063087681905381,,0.9936912318094618,0.006308768190538161,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04470588235294117
UGC06917,SPARC,1.0,0.7879141444378523,high,0.5593956692687736,0.4406043307312265,8.105800729702338,4.590579710144928,1.1981376088490805,0.0392533503170219,108.7,79.65009925774248,100.48796491916458,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,9.0,108.7,3.5,2.76,12.67,56.0,18.0,"VS01,SV98",6106590000.0,3416000000.0,2690590000.0000005,2.76,1.0,0.3566828995136179,transition,-0.0341154930977393,2.7781686218154933,2.7888135759183776,2.79032944132507,0.0106449541028843,0.0121608195095768,0.0321987120515179,-0.0341154930977393,0.0121608195095768,False,False,True,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,108.7,55.279429379062414,104.33054618752848,-0.0178180630954004,1.0,4.590579710144928,8.105800729702338,False,True,1.0,4.590579710144928,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9147708419245516,-0.0852291580754482,False,True,1.0,0.9223823764912,0.6042494256018051,0.9223823764912,0.9993948448147144,1.0,0.7920842366828809,0.0866800431841306,0.0124310651203936,0.0309557286580682,0.0431699757163304,3.560045062913757,0.0002168180621314,0.9960764699811308,-0.0039235300188692,,0.9960764699811308,0.003923530018869248,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03219871205151794
UGC06983,SPARC,1.0,0.551629933571947,transition,0.4016612308210174,0.5983387691789827,8.008032110383153,5.006230529595015,1.159281666256529,0.0320944838313198,109.0,76.7538177984189,102.44007112447892,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,6.0,109.0,5.8,3.21,16.07,49.0,18.0,"VS01,SV98",6595110000.0,2649000000.0,3946110000.000001,3.21,1.0,0.0695545849861411,transition,-0.0269566266120371,2.844961526009477,2.832076491193107,2.830893477160979,-0.01288503481637,-0.0140680488484981,0.0532110091743119,-0.0269566266120371,0.0140680488484981,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,109.0,53.23301861563743,106.36490946102916,-0.0106281231864467,1.0,5.006230529595015,8.008032110383153,False,True,1.0,5.006230529595015,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.7961063810955566,-0.2038936189044433,False,True,1.0,0.7708805317993024,0.5080314195345018,0.7708805317993023,0.999083259974077,1.0,0.6573750905670629,0.1542162859465496,0.0224130840077227,0.0555551037581083,0.0764508959498712,2.9504770932544555,0.0015172918159597,0.9914762955239188,-0.008523704476081,,0.9914762955239188,0.008523704476081195,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05321100917431192
UGC11914,SPARC,1.0,0.9756959697712146,high,0.98449977846327,0.0155002215367299,9.3089671803468,3.795081967213114,2.382704359510961,0.1885350797132683,288.1,186.6414838542005,198.21582233861105,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,2.0,288.1,10.5,2.44,9.26,31.0,16.9,"No07,No05",76195040000.0,75014000000.0,1181040000.0,2.44,1.0,0.9883624272826174,mature,-0.1624049397149833,3.1479630802831235,3.0339484195835493,3.0398273623806693,-0.1140146606995742,-0.1081357179024542,0.036445678583825,-0.1624049397149833,0.1081357179024542,False,False,False,False,False,True,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,288.1,230.0939168016335,255.1665290039442,-0.0527195522682522,1.0,3.795081967213114,9.3089671803468,False,True,1.0,3.795081967213114,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9835950859641264,-0.0164049140358737,False,True,1.0,0.9972018597811484,0.9947059768774944,0.9972018597811484,0.9997267685450308,1.0,0.9960927354507072,0.0018417604087162,0.0002658437841611,0.0006645651165662,0.0009208187617159,4.482325221507747,9.590139011490004e-06,0.9999332783548408,-6.672164515908463e-05,,0.9999332783548408,6.672164515919565e-05,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644567858382506
