mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,target_construction,endpoint_delta,endpoint_stretch,repeat
0.006943058282630949,0.08332501594737891,0.9640121497552814,0.9214395111588439,0.9631395763375926,0.966835473320793,-1.0154758806944322,1.4229694783384832,0.39928625207231405,0.32300753319866765,87,feature_spread_endpoint_expansion,0.1,1.0,3
0.0077605915208332765,0.08809421956537941,0.9598597572214028,0.9174555420457323,0.9598868515415536,0.9628666074317549,-0.9654340175059238,1.629443543378641,0.4042461124497267,0.32320502817323377,87,feature_spread_endpoint_expansion,0.1,1.0,4
0.0071734456540786225,0.08469619621965689,0.9576147274118776,0.9144754478654209,0.9576461623993372,0.9655992874353381,-1.0451063139586065,1.599349062819199,0.40622150517972627,0.3225685433851421,87,feature_spread_endpoint_expansion,0.1,1.0,5
0.00925707867346727,0.09621371354161147,0.9517283687649509,0.9095263198420025,0.9523753531116657,0.9555959571045805,-1.0253100509430615,1.5488480209294853,0.40304164884107424,0.3217710137571211,87,feature_spread_endpoint_expansion,0.1,1.0,6
0.007460874880829466,0.08637635602888945,0.9581257911083547,0.911209745541411,0.9585449756830074,0.963894335050398,-1.0184724815878547,1.5674299750314116,0.40584686443340956,0.3188530407983284,87,feature_spread_endpoint_expansion,0.1,1.0,7
0.00823388960361526,0.09074078247191425,0.956902888691784,0.907657095228649,0.9566568790396032,0.9600150456943182,-1.0192616315726337,1.5693728298907836,0.3848944541213363,0.3143167349296731,87,feature_spread_endpoint_expansion,0.15,0.25,0
0.0072333160875150985,0.08504890409355724,0.9598962617711513,0.9150296008671834,0.9598897234829082,0.964822270814773,-0.9449743760962835,1.530983505040139,0.3838465704604282,0.3121985889224123,87,feature_spread_endpoint_expansion,0.15,0.25,1
0.007490912523349796,0.08655005790494769,0.9557894999244583,0.9102748351092885,0.9553529228754891,0.9635297934514421,-0.9182885019407131,1.5880934144742271,0.38017280471860043,0.30846597267723447,87,feature_spread_endpoint_expansion,0.15,0.25,2
0.0066939855930112395,0.08181678063216151,0.9636197258454864,0.9190511700089085,0.9638346837006166,0.9675109623797394,-0.9434403547447663,1.457711070108927,0.38109813643076057,0.3119051089062324,87,feature_spread_endpoint_expansion,0.15,0.25,3
0.007571352839433354,0.08701352101503165,0.9578976376724274,0.914643439185057,0.9583164590216667,0.9630930120907776,-0.9188840450136944,1.5834709898900865,0.3850725210975211,0.3128988862704836,87,feature_spread_endpoint_expansion,0.15,0.25,4
0.007201784575835167,0.08486332880482103,0.9567294920804792,0.9116053726573299,0.956319620694799,0.9649166871933241,-0.9743565495136567,1.579937997423387,0.38650937026278387,0.31124072078037646,87,feature_spread_endpoint_expansion,0.15,0.25,5
0.009227814910342459,0.09606151628171637,0.9486254820363383,0.9053573987296214,0.9495252532126944,0.9549472006621802,-0.9762758641743439,1.5142089052775969,0.3829084622383852,0.3099621968666221,87,feature_spread_endpoint_expansion,0.15,0.25,6
0.007695157095840432,0.08772204452610775,0.9574687092128839,0.9054652589216555,0.9583438674223901,0.9625157812943669,-0.9715371944653983,1.5467524500040444,0.3872791811095209,0.30787326142302895,87,feature_spread_endpoint_expansion,0.15,0.25,7
0.00824169114776351,0.09078376037465903,0.9558168783367696,0.9080125961016929,0.9534204013262724,0.9603765970743995,-1.068384817143372,1.6051827632689417,0.3981757434714925,0.32047822877482307,87,feature_spread_endpoint_expansion,0.15,0.5,0
0.0072039071388863085,0.08487583365650266,0.9614020744482721,0.916538597642816,0.9617126299178888,0.9652380433963625,-0.9907391768485203,1.5453466446299275,0.3961827338143698,0.3191600487639936,87,feature_spread_endpoint_expansion,0.15,0.5,1
0.007361847450640216,0.08580120891129807,0.9575873489995661,0.9125101882105703,0.9565354497096985,0.9642260989938208,-0.9634874687076309,1.5966362823329985,0.3924951536412121,0.3158063687740134,87,feature_spread_endpoint_expansion,0.15,0.5,2
0.006727110183868507,0.08201896234328075,0.9639756452055331,0.9204267598435847,0.9651798082849248,0.9675295817980647,-0.9897698534280654,1.4379669222313767,0.39232185448835843,0.3185681126633649,87,feature_spread_endpoint_expansion,0.15,0.5,3
0.007617828057420389,0.08728016989798078,0.9581440433832289,0.9159776627417174,0.9587396609240048,0.9631695592678413,-0.95382170462224,1.6092092329161252,0.3969971082906581,0.3192585843144438,87,feature_spread_endpoint_expansion,0.15,0.5,4
0.007149027969377791,0.08455192469351476,0.9582809354447854,0.912943147793996,0.9581186294382964,0.9653622104698236,-1.021547023653443,1.5891477349448733,0.39845976665644983,0.318141790519163,87,feature_spread_endpoint_expansion,0.15,0.5,5
0.009195175480755867,0.09589147762317497,0.9508248811586784,0.9072678455180424,0.9514757314903487,0.9554188793161925,-1.01438146625571,1.530995677847977,0.39509733646103645,0.31673025233302327,87,feature_spread_endpoint_expansion,0.15,0.5,6
0.00747089162026255,0.08643431968993885,0.9592209276008064,0.9082465632164956,0.96047431055653,0.9636192688633185,-1.007970315692517,1.5610193188551342,0.3990005545954802,0.31424599740901527,87,feature_spread_endpoint_expansion,0.15,0.5,7
0.008591504413905599,0.0926903685066879,0.956054157910134,0.9083320659285955,0.9539792418885062,0.9601900676425502,-1.1666311882848495,1.6768026300252552,0.4248902154670568,0.33077499703533353,87,feature_spread_endpoint_expansion,0.15,1.0,0
0.007561030053107937,0.08695418364350238,0.9615115880975172,0.9188229967178219,0.9611327300853822,0.9650799832964365,-1.0822687783529938,1.574072923809501,0.4210695148448596,0.3311540913163451,87,feature_spread_endpoint_expansion,0.15,1.0,1
0.007537731113287558,0.08682010777053642,0.9588558821033225,0.9159710027970156,0.9589414315409371,0.9646895940070224,-1.0538854022414665,1.6137220180505307,0.41741933329612957,0.3285082885270593,87,feature_spread_endpoint_expansion,0.15,1.0,2
0.0071682177181645055,0.08466532772135536,0.9621777961304252,0.921870083364274,0.96018539097881,0.9667246972624391,-1.0824288507946631,1.4679526515694756,0.41525723698591943,0.32982025747209864,87,feature_spread_endpoint_expansion,0.15,1.0,3
0.008057884142914053,0.08976571808276283,0.9602065504440126,0.918016082083625,0.9607030707186152,0.9624661801821124,-1.0236970238393337,1.6606857189682265,0.42103112089281547,0.32980387446705545,87,feature_spread_endpoint_expansion,0.15,1.0,4
0.007354672917204042,0.08575938967369137,0.957368321701076,0.9149460155681198,0.957944928118937,0.9656170087901653,-1.115927971933015,1.6075672099878402,0.4225662468772241,0.3292372634327429,87,feature_spread_endpoint_expansion,0.15,1.0,5
0.00956798312130298,0.09781606780740565,0.9517739994521363,0.9102936286965788,0.9502909603101661,0.9552890679591548,-1.090592670418444,1.5645692229887505,0.4196879962374211,0.3288995717562707,87,feature_spread_endpoint_expansion,0.15,1.0,6
0.007500818097436185,0.08660726353739728,0.9597046128849724,0.9129536417058072,0.9600926320921079,0.9645162915160184,-1.0808365581467547,1.5895530565573153,0.422624919465733,0.32648019128782985,87,feature_spread_endpoint_expansion,0.15,1.0,7
0.008451094022819641,0.09192983206130446,0.9557712476495841,0.9066716672653267,0.953521397049505,0.9603477517977947,-1.1715201006754072,1.6472383704331937,0.42048700052213467,0.32748640424412345,87,feature_spread_endpoint_expansion,0.25,0.25,0
0.007468957653856647,0.08642313147448805,0.9585182150181499,0.9169440499042694,0.9584691969451647,0.9650078302973903,-1.0792278373609099,1.5498220660998543,0.4170092720539502,0.3279924335446408,87,feature_spread_endpoint_expansion,0.25,0.25,1
0.007517928081484259,0.0867059864224164,0.956136293147068,0.9130164988673468,0.956270493837229,0.9643294782155205,-1.053353061860998,1.607506149890727,0.413757888855608,0.32522810992708134,87,feature_spread_endpoint_expansion,0.25,0.25,2
0.006890907703375415,0.0830114913935138,0.9638022485942283,0.92089927374808,0.9619520513160054,0.9676738606885206,-1.0773462949452277,1.4581697836105114,0.41268235139319126,0.32716416535301657,87,feature_spread_endpoint_expansion,0.25,0.25,3
0.007889936281826377,0.08882531329427652,0.9582079263452886,0.9161052544065124,0.958855512046098,0.9629361836807275,-1.035410057680516,1.6459553410692398,0.41859279905608343,0.3278350318333517,87,feature_spread_endpoint_expansion,0.25,0.25,4
0.0073286407183966815,0.08560748050489911,0.9579432683596129,0.9128999716558331,0.9586950198767324,0.96539749347382,-1.1159998654624754,1.596374291760676,0.4191427893727669,0.3269334346835191,87,feature_spread_endpoint_expansion,0.25,0.25,5
0.009472097324039553,0.09732470048266037,0.9487988786476431,0.907369102883282,0.9476937845258787,0.9552231116508788,-1.1068411031251109,1.5456513093961297,0.4161411832600625,0.3256791022955761,87,feature_spread_endpoint_expansion,0.25,0.25,6
0.007391119300672223,0.08597161915813976,0.9592300537382433,0.9095600619090739,0.9597170007404606,0.9647061512582326,-1.0962653475831987,1.5909986130558418,0.420773231468021,0.32377392416664613,87,feature_spread_endpoint_expansion,0.25,0.25,7
0.008697797765453312,0.093261984567418,0.9553423191900405,0.9069220382695444,0.9532976760277343,0.9600775587364454,-1.2206432862461447,1.683048303811349,0.43381905121016523,0.33231333392378154,87,feature_spread_endpoint_expansion,0.25,0.5,0
0.007701865465422558,0.08776027270594912,0.9591205400889983,0.9181037554711003,0.9591282154540844,0.9648503929352904,-1.1249926381131476,1.5641852056896486,0.42942854934772995,0.33319349989538677,87,feature_spread_endpoint_expansion,0.25,0.5,1
0.007678317269230324,0.08762600794986797,0.9586551070797064,0.914726410453442,0.9586492825744278,0.9644943704894621,-1.0985520286279156,1.6160490177494962,0.4262059824653493,0.3309985996753842,87,feature_spread_endpoint_expansion,0.25,0.5,2
0.0071516415129915,0.084567378539195,0.9621686699929882,0.9215034091530322,0.960352179849726,0.9672746769448376,-1.123675793628527,1.491419521750828,0.4241912932406381,0.33209750282210654,87,feature_spread_endpoint_expansion,0.25,0.5,3
0.008178744363465665,0.09043641060693235,0.9594034503495482,0.9171779167688273,0.9595433241155629,0.9624484345509983,-1.070347717289063,1.6716935840952758,0.4305723936292119,0.33245174290829593,87,feature_spread_endpoint_expansion,0.25,0.5,4
0.0075183772674853365,0.08670857666624067,0.9585638457053354,0.9138870031745183,0.9593170471880752,0.9653648916235374,-1.1631903396022623,1.6055840292821617,0.4311939378675459,0.3321231477111035,87,feature_spread_endpoint_expansion,0.25,0.5,5
0.009716162105083644,0.09857059452536361,0.9504963402109428,0.9089237985914599,0.949439728069478,0.955067265020714,-1.1449467052064775,1.5624380819665107,0.42840087654004455,0.3309154987088096,87,feature_spread_endpoint_expansion,0.25,0.5,6
0.0075246463728423805,0.08674471956748941,0.9599510185957739,0.9118687311685753,0.9597061207418609,0.9648969670278723,-1.1326984688103174,1.6052654819069339,0.4325639770460959,0.3295554548681508,87,feature_spread_endpoint_expansion,0.25,0.5,7
0.009543685069384007,0.09769178608964015,0.9550411566546165,0.9071206198834133,0.9529496117510816,0.9585659290889699,-1.3188896573876219,1.7546681705676548,0.460614460391332,0.34178653836932893,87,feature_spread_endpoint_expansion,0.25,1.0,0
0.008398459657348478,0.09164311025575506,0.9599510185957739,0.919858108481819,0.959316277004921,0.9638312249856656,-1.2165222396176212,1.5929114848692132,0.4544522097526014,0.3419281330255558,87,feature_spread_endpoint_expansion,0.25,1.0,1
0.008307259083189114,0.09114416647920542,0.9595220901362304,0.9173796271633181,0.9580982773194302,0.9639156655966824,-1.188949962161751,1.6331347534670337,0.45133991967955267,0.3410054686407539,87,feature_spread_endpoint_expansion,0.25,1.0,2
0.008060413357410324,0.08977980484168098,0.9607814971025497,0.9217750980436249,0.9593631079525662,0.9652206131307938,-1.2163347909951248,1.5579189980314605,0.4476183117392432,0.3412058152016883,87,feature_spread_endpoint_expansion,0.25,1.0,3
0.008975759632492447,0.09474048570960805,0.9602704334060722,0.9188251866045282,0.9589136489206259,0.9608751316817697,-1.1402230365061552,1.7231700701473684,0.45469405254432604,0.34076821797144596,87,feature_spread_endpoint_expansion,0.25,1.0,4
0.008251023280125142,0.09083514341996242,0.9571492944025854,0.9153527099545958,0.9577943182962088,0.9642512063155003,-1.2575712878818353,1.6240035043251393,0.45547112209758117,0.3417973590807981,87,feature_spread_endpoint_expansion,0.25,1.0,5
0.01053928291258374,0.10266100969980638,0.951564098291083,0.9114069457661876,0.9506668399688981,0.9537686899974288,-1.2211579093692115,1.5960116271072822,0.45310599588634937,0.3403937282137483,87,feature_spread_endpoint_expansion,0.25,1.0,6
0.00803392884791234,0.08963218645058448,0.9616758585713849,0.9158118368141102,0.9611871844766188,0.9644892826296344,-1.2055647112645542,1.65553536052993,0.456302948890714,0.3386526132946362,87,feature_spread_endpoint_expansion,0.25,1.0,7
0.009257498086493052,0.0962158931075997,0.9545300929581392,0.9055736824698655,0.9535724636145656,0.959084547869928,-1.3237785697781788,1.7251039109756003,0.45621369685725094,0.33862075362350774,87,feature_spread_endpoint_expansion,0.35,0.25,0
0.008277828197987405,0.09098257084731891,0.9578246285729306,0.9180730953515321,0.957260002021572,0.9637920129869543,-1.2134812986255388,1.5686606271595709,0.4504187841476626,0.339732971608756,87,feature_spread_endpoint_expansion,0.35,0.25,1
0.008190661119911931,0.09050227135222591,0.9560632840475713,0.9147111887978069,0.954541382453912,0.9638213729910808,-1.188417621781283,1.6269188853072274,0.44765367037140025,0.3385838051554808,87,feature_spread_endpoint_expansion,0.35,0.25,2
0.0076285527238893844,0.08734158645164046,0.9618127506329415,0.9212124939330875,0.9602972314109949,0.9666152868291195,-1.211252235145691,1.5481361300724963,0.4448800574215218,0.33876954587807856,87,feature_spread_endpoint_expansion,0.35,0.25,3
0.008711487283340381,0.0933353485199492,0.958509088880713,0.9170826707185373,0.9568431547423091,0.9615654776929142,-1.1519360703473385,1.7084396922483835,0.45224501951036,0.3388644821160939,87,feature_spread_endpoint_expansion,0.35,0.25,4
0.008128283451359878,0.09015699335803007,0.957486961487758,0.9134060994472406,0.9583547840095883,0.9642364045127086,-1.2576431814112936,1.6128105860979685,0.4520736864054494,0.33960738903219423,87,feature_spread_endpoint_expansion,0.35,0.25,5
0.010339814486094376,0.10168487835511422,0.9495837264672333,0.9087247644666597,0.9484326698850801,0.9539696937788942,-1.2374063420758794,1.5770937135146665,0.44955118524914467,0.3377558432165699,87,feature_spread_endpoint_expansion,0.35,0.25,6
0.007856522397307669,0.08863702610821095,0.9605168391168738,0.9127046597803404,0.960519086418863,0.9648736627856536,-1.2209935007009989,1.6599471119037639,0.45443967496450827,0.3368214821984626,87,feature_spread_endpoint_expansion,0.35,0.25,7
0.009750437014885184,0.0987443011767524,0.9544388315837683,0.9057604885923075,0.9516523829057665,0.9582141964128283,-1.3729017553489173,1.7609138443537482,0.4695849853796624,0.3434000597867876,87,feature_spread_endpoint_expansion,0.35,0.5,0
0.008649430080190578,0.093002312230345,0.9587463684540772,0.9189906758578845,0.9577675959477178,0.9632792236803348,-1.259246099377774,1.5830237667493583,0.462902586109133,0.3437626149438105,87,feature_spread_endpoint_expansion,0.35,0.5,1
0.00853476315456148,0.09238378188059569,0.9580801604211694,0.916052435739867,0.9577492683612421,0.9635030088388993,-1.2336165885482002,1.6354617531660078,0.4602006325623238,0.34304667773236636,87,feature_spread_endpoint_expansion,0.35,0.5,2
0.008155718814946693,0.09030901845854983,0.9608453800646094,0.9213023281885849,0.9595270442493924,0.9654561803788552,-1.2575817338289894,1.581385868212813,0.45661874446051026,0.3433121024999344,87,feature_spread_endpoint_expansion,0.35,0.5,3
0.009147452193147443,0.09564231382158968,0.9592026753259322,0.9179660615838592,0.9580883287110438,0.9607415922058504,-1.186873729955885,1.73417793527443,0.46426825182554476,0.34283283528097863,87,feature_spread_endpoint_expansion,0.35,0.5,4
0.008562045473578667,0.09253132158128223,0.9575143399000694,0.9141547936789384,0.9581605001144342,0.963592541188775,-1.30483365555108,1.6220203236194675,0.464203612586448,0.34434921132598273,87,feature_spread_endpoint_expansion,0.35,0.5,5
0.010820282214634918,0.10402058553303244,0.94965673556673,0.9100208733251755,0.948505921363238,0.9531965495520178,-1.2755119441572453,1.5938804860850526,0.4618667627838762,0.3423476938385381,87,feature_spread_endpoint_expansion,0.35,0.5,6
0.008192271083373314,0.09051116551770458,0.9614112005857092,0.9146591735639911,0.9611509577802576,0.9645043375268596,-1.2574266219281178,1.6863868904798711,0.46628543143765194,0.34130564309701145,87,feature_spread_endpoint_expansion,0.35,0.5,7
0.01101720482217145,0.10496287354189314,0.9542198042852779,0.9058931033793866,0.95134046720098,0.9558081005607769,-1.4711481264903934,1.8325337111100615,0.4964430580045128,0.3526970799549977,87,feature_spread_endpoint_expansion,0.35,1.0,0
0.009698749905032956,0.0984822314178195,0.9585729718427723,0.920378431766615,0.9569315335789403,0.961408709944518,-1.3507757008822492,1.6210561353663342,0.4880326734714795,0.35185606029412264,87,feature_spread_endpoint_expansion,0.35,1.0,1
0.009506874859579281,0.09750320435544302,0.958527341155587,0.9181376301850994,0.9562797771226127,0.9618369801757924,-1.3240145220820356,1.6525474888835425,0.4855002937665424,0.35099161184665373,87,feature_spread_endpoint_expansion,0.35,1.0,2
0.00959257137983797,0.09794167335632963,0.9598232526716546,0.9208017874010407,0.9600723575298845,0.9620247806230088,-1.3502407311955869,1.6478853444934456,0.48044390090722167,0.352263440141418,87,feature_spread_endpoint_expansion,0.35,1.0,3
0.010250577241553595,0.10124513440928208,0.9610552812256624,0.9193297294963532,0.9542468006621896,0.9584599355587081,-1.2567490491729776,1.785654421326522,0.4884595166553913,0.35049589166558814,87,feature_spread_endpoint_expansion,0.35,1.0,4
0.009719348904163724,0.0985867582597365,0.9567659966302277,0.9152570925356321,0.9542968908679211,0.9615928763401557,-1.3992146038306537,1.6404397986624428,0.48861478549521514,0.35355988556997814,87,feature_spread_endpoint_expansion,0.35,1.0,5
0.012093251550920881,0.10996932095325897,0.9506697368222476,0.9121079042543491,0.9482464147735523,0.9508773396626342,-1.3517231483199805,1.6398859278921643,0.48666237026612724,0.35145305142960315,87,feature_spread_endpoint_expansion,0.35,1.0,6
0.009050429542483808,0.09513374555058687,0.9617397415334447,0.9180249065838857,0.9578629336785881,0.9633202313514607,-1.3302928643823548,1.7392664476320852,0.4901155959994875,0.3498003134902462,87,feature_spread_endpoint_expansion,0.35,1.0,7
0.011466958412421182,0.10708388493336045,0.9529147666317732,0.9038786785532037,0.9495839289906058,0.9549861490868452,-1.552166273432337,1.8419022217892007,0.5099935752862162,0.3551382559814232,87,feature_spread_endpoint_expansion,0.5,0.25,0
0.010213495802945925,0.10106184147810648,0.9566838613932936,0.9188330296260093,0.9553635449602936,0.9602539961279916,-1.4148614905224792,1.651550669302548,0.5008876993216625,0.35454195919700765,87,feature_spread_endpoint_expansion,0.5,0.25,1
0.01000567901972032,0.1000283910683378,0.9546213543325102,0.9160054206960461,0.9527378472372376,0.9607513360577983,-1.3910144616617097,1.6786744077096096,0.4989412437624968,0.3537384788577192,87,feature_spread_endpoint_expansion,0.5,0.25,2
0.009915084286727027,0.09957451625153409,0.961183047149782,0.9199503829875846,0.9604409560015842,0.9619022932740066,-1.4121111454463842,1.6830856497654743,0.4940639841791471,0.35527253844666823,87,feature_spread_endpoint_expansion,0.5,0.25,3
0.010484816356381935,0.10239539226147794,0.9583174399945339,0.9179575508419258,0.951804064029499,0.9583805230860245,-1.3267250893475708,1.8021662190171113,0.5029127777726411,0.35281233859106337,87,feature_spread_endpoint_expansion,0.5,0.25,4
0.010278078467910751,0.10138085848872434,0.9570397807533404,0.9132583653793034,0.9548102543573745,0.9604508037622622,-1.4701081553345237,1.6374650276039246,0.5018995861135646,0.356808413281869,87,feature_spread_endpoint_expansion,0.5,0.25,5
0.012689086702389737,0.11264584636101652,0.9498027537657238,0.9099546671123405,0.9474583285550939,0.9496511541013715,-1.4332542005020303,1.6707331709564028,0.4999207933956617,0.3543678860432929,87,feature_spread_endpoint_expansion,0.5,0.25,6
0.009450937673367472,0.09721593322787923,0.9624059495663527,0.9161856961874439,0.9588988278626637,0.9629537115507173,-1.4080857303776992,1.7855437425569967,0.5051871411585851,0.3534964376903811,87,feature_spread_endpoint_expansion,0.5,0.25,7
0.012208557295344345,0.11049234043744546,0.9536266053518667,0.9040137012779532,0.9499325280834805,0.9536553541769478,-1.6012894590030755,1.8777121551673575,0.5234088007386615,0.3595463432099029,87,feature_spread_endpoint_expansion,0.5,0.5,0
0.01083212800113656,0.10407750958365866,0.9580436558714209,0.9195123580269279,0.9549217314670804,0.9592301344059708,-1.4606262912747159,1.682115494043681,0.5134438392770091,0.35849304209404304,87,feature_spread_endpoint_expansion,0.5,0.5,1
0.010560220210222685,0.10276293208264684,0.956136293147068,0.916978406777399,0.95173059826611,0.9598976997161367,-1.4362134284286279,1.709743643401504,0.5116008946563737,0.3575502173648918,87,feature_spread_endpoint_expansion,0.5,0.5,2
0.010718775754072011,0.10353152058224592,0.9597319912972836,0.9195727608939862,0.9573144675119782,0.9600514919466758,-1.4584406441296835,1.7163353879057914,0.5060710978228612,0.35918175157564664,87,feature_spread_endpoint_expansion,0.5,0.5,3
0.011000321352496008,0.10488241679374102,0.9592574321505547,0.9186438389401326,0.9543001286553007,0.9574946444138818,-1.3616627489561173,1.827904462043162,0.5149863201086742,0.3561160590187889,87,feature_spread_endpoint_expansion,0.5,0.5,4
0.010902737107759894,0.1044161726350851,0.9569302671040953,0.9137797796129493,0.9533804556744477,0.9594558047790644,-1.5172986294743083,1.6469913381479255,0.51411850120415,0.36083583881916187,87,feature_spread_endpoint_expansion,0.5,0.5,5
0.013331494093333996,0.11546208942044135,0.9496384832918559,0.9109799606358252,0.9437570638958922,0.9486587636780698,-1.4713598025833983,1.7029399745051021,0.5123003569786223,0.3582463223980885,87,feature_spread_endpoint_expansion,0.5,0.5,6
0.00997474491810899,0.0998736447623145,0.961776246083193,0.9177561534455982,0.9553212374517566,0.9622481650672363,-1.4445188516048175,1.811983521133104,0.5170962562115644,0.357479684613491,87,feature_spread_endpoint_expansion,0.5,0.5,7
0.013946988052845378,0.11809736683281884,0.9522394324614282,0.9041033545170558,0.9477727779915108,0.9504312254957697,-1.6995358301445522,1.9493320219236632,0.5503370178034127,0.368150511892615,87,feature_spread_endpoint_expansion,0.5,1.0,0
0.012219060267294624,0.11053985827426514,0.9593213151126143,0.920541629439471,0.9534168030714332,0.9568632208611632,-1.5521558927791896,1.7432451435259477,0.5386932276660955,0.3660474776510994,87,feature_spread_endpoint_expansion,0.5,1.0,1
0.01198102909664155,0.10945788732038249,0.9581622956581032,0.918495751474922,0.9535448341804506,0.9573495844879674,-1.5266113619624633,1.771882114785292,0.5370902927759496,0.36531153601078364,87,feature_spread_endpoint_expansion,0.5,1.0,2
0.01247915976327931,0.11171015962426743,0.9587737468663887,0.9183855469066622,0.9544210461218493,0.9559936048292054,-1.5510996414962812,1.782834864186423,0.5303642774099581,0.36653916857014396,87,feature_spread_endpoint_expansion,0.5,1.0,3
0.01227196718031099,0.11077891126162502,0.9581531695206662,0.9197119683264091,0.9532887792246723,0.9548980442133415,-1.4315380681732106,1.8793809480952508,0.539257815334058,0.36246413896258767,87,feature_spread_endpoint_expansion,0.5,1.0,4
0.012313227986915636,0.11096498540943281,0.9557347430998357,0.9145390518451564,0.951813128464528,0.9570083218612154,-1.611679577753883,1.6952255774668457,0.5386815139108676,0.36838311346909475,87,feature_spread_endpoint_expansion,0.5,1.0,5
0.014776225915424077,0.12155750044906352,0.9512173050684735,0.9126505817071928,0.941690477439984,0.9462911807841972,-1.547571006746131,1.7673535816025028,0.5371996344005364,0.36570385883164835,87,feature_spread_endpoint_expansion,0.5,1.0,6
0.011120467932820293,0.10545362930132036,0.9619770211068092,0.9204900787599255,0.9558814138975991,0.9606245005763386,-1.5173850940590554,1.8648630782853186,0.541031738877412,0.3649452046730721,87,feature_spread_endpoint_expansion,0.5,1.0,7
0.013443621561838143,0.11594663238679312,0.9522394324614282,0.902773031788194,0.9487738220805481,0.9513690564173912,-1.7044247425351104,1.9197677623316012,0.5459442951607517,0.36558204346621737,87,feature_spread_endpoint_expansion,0.6,0.25,0
0.011897517604950168,0.10907574251386129,0.9561636715593793,0.9189429793422046,0.9507436718478683,0.9572517548314955,-1.5491149517871075,1.7330100080756232,0.5347180074480765,0.3640364793534537,87,feature_spread_endpoint_expansion,0.6,0.25,1
0.011630754118018895,0.10784597404640979,0.9546487327448213,0.9163353762732689,0.9503922248553884,0.9578639909252482,-1.5260790215819955,1.7653783843745636,0.5333624985825668,0.3631927710515745,87,feature_spread_endpoint_expansion,0.6,0.25,2
0.011768176937586812,0.10848122850330748,0.9601335413445159,0.9184330376753949,0.9561229884535696,0.9581125699924394,-1.5460170856468445,1.77305199622746,0.5273161146331531,0.3645658744997741,87,feature_spread_endpoint_expansion,0.6,0.25,3
0.011834480387249921,0.10878639798821321,0.9582900615822224,0.9182805453029715,0.9534358845963999,0.9560200437052069,-1.443251102014392,1.8646505701962623,0.5367897555189539,0.3607911224075296,87,feature_spread_endpoint_expansion,0.6,0.25,4
0.012040359197041203,0.10972857055954571,0.9560085272229487,0.9127927546660836,0.952083420528308,0.9573197068709812,-1.6117514712833416,1.6956844732063925,0.5353410345610955,0.36665559350604066,87,feature_spread_endpoint_expansion,0.6,0.25,5
0.014507569621981967,0.12044737283138211,0.9491091673205044,0.910419717208835,0.9426824972229052,0.9465698329970207,-1.5638194394527973,1.7557116067632959,0.5336328868514736,0.36392541839951154,87,feature_spread_endpoint_expansion,0.6,0.25,6
0.010854341075716385,0.10418416902637552,0.9629170132628301,0.9179226966383075,0.956827285601235,0.9611001012970964,-1.5328138834954983,1.869274829659152,0.5391477048178536,0.36344262438020275,87,feature_spread_endpoint_expansion,0.6,0.25,7
0.014309875100187162,0.1196238901732725,0.9523489461106732,0.902889973218788,0.9486917363581792,0.9497964209602483,-1.7535479281058488,1.955577695709763,0.5593817739121543,0.3695962526342845,87,feature_spread_endpoint_expansion,0.6,0.5,0
0.012597438250087816,0.11223831008210973,0.9573409432887645,0.9195163601217179,0.95171738975061,0.956140791123592,-1.594879752539344,1.7635748328167562,0.5473107100601475,0.36771519678491993,87,feature_spread_endpoint_expansion,0.6,0.5,1
0.012372279993631967,0.1112307511151119,0.9555887249008422,0.9171419528099829,0.951219440130186,0.9565706442423838,-1.5712779883489136,1.796447620066457,0.5460801500649385,0.3670056490318646,87,feature_spread_endpoint_expansion,0.6,0.5,2
0.012634374654695626,0.11240273419581762,0.9592391798756805,0.9178721190577238,0.9549546585595541,0.9561535868538459,-1.592346584330145,1.8063017343677763,0.5394644590072948,0.3680065562631052,87,feature_spread_endpoint_expansion,0.6,0.5,3
0.012504851475604636,0.11182509322868743,0.9582170524827257,0.9188734978540272,0.9537668716827876,0.9546906972906806,-1.4781887616229388,1.8903888132223066,0.5488895032057152,0.36398394228092484,87,feature_spread_endpoint_expansion,0.6,0.5,4
0.012775120968653632,0.11302708068712397,0.9558260044742067,0.9132171719173662,0.9519267080613215,0.956054751170656,-1.6589419454231273,1.7198015928658532,0.547605244543857,0.37028944692223564,87,feature_spread_endpoint_expansion,0.6,0.5,5
0.015148895789227094,0.12308085061953014,0.9491547980076898,0.911315944082503,0.9400517461741895,0.9456350722036163,-1.6019250415341646,1.7879184103119954,0.5460455345581232,0.36721184758047465,87,feature_spread_endpoint_expansion,0.6,0.5,6
0.011485974627490299,0.10717263936047436,0.9626523552771542,0.9193038506645607,0.956320600991438,0.9602067238408182,-1.5692470047226181,1.8957146082352596,0.5510897764227218,0.3672127647122374,87,feature_spread_endpoint_expansion,0.6,0.5,7
0.01610460190727656,0.12690390816391967,0.9511625482438508,0.9029711500128964,0.9436071684897948,0.9462793602115203,-1.8517942992473242,2.0271975624660734,0.5863454347714518,0.37654172139008363,87,feature_spread_endpoint_expansion,0.6,1.0,0
