galaxy_name,Q,T,Vflat,e_Vflat,L36,MHI,Rdisk,RHI,Reff,SBeff,SBdisk,D,Inc,Ref,_Vflat,_L36,_MHI,_Rdisk,_T,M_star_Msun,M_gas_Msun,M_baryon_Msun,star_frac,gas_frac,r_over_Rdisk_eval,H_halo,S_star_gas,S_internal,S_struct,Q_eff,v_m5_bdvr_km_s,v_flat_obs_km_s,velocity_ratio_pred_over_obs,log10_velocity_error,abs_log10_velocity_error,log10_SBeff,log10_SBdisk,stellar_to_gas_ratio,log10_M_baryon_Msun,RHI_over_Rdisk,Reff_over_Rdisk,log10_v_flat_obs,log10_stellar_to_gas_ratio,sample_btfr_log10_v_pred,sample_btfr_log10_v_residual,sample_btfr_slope_logv_logm,sample_btfr_intercept_logv,is_late_type_T_ge_8,is_gas_dominated_ge_070,is_low_stellar_gas_le_035,is_hi_extended_ge_5,is_highish_mass_ge_1e9p5,is_low_v_for_mass,ugc07125_hard_analog,ugc07125_regime_score,robust_z_T,robust_z_gas_frac,robust_z_stellar_to_gas_ratio,robust_z_RHI_over_Rdisk,robust_z_log10_M_baryon_Msun,robust_z_sample_btfr_log10_v_residual,ugc07125_analog_distance,ugc07125_analog_rank_key,v_pred_km_s__m3_scalar_q_only,v_pred_km_s__m4a_halo_only,v_pred_km_s__m4b_halo_star_gas,v_pred_km_s__m4c_full_frozen,v_pred_km_s__mond_simple_btfr,v_pred_km_s__newtonian_outer,velocity_ratio_pred_over_obs__m3_scalar_q_only,velocity_ratio_pred_over_obs__m4a_halo_only,velocity_ratio_pred_over_obs__m4b_halo_star_gas,velocity_ratio_pred_over_obs__m4c_full_frozen,velocity_ratio_pred_over_obs__mond_simple_btfr,velocity_ratio_pred_over_obs__newtonian_outer,log10_velocity_error__m3_scalar_q_only,log10_velocity_error__m4a_halo_only,log10_velocity_error__m4b_halo_star_gas,log10_velocity_error__m4c_full_frozen,log10_velocity_error__mond_simple_btfr,log10_velocity_error__newtonian_outer,abs_log10_velocity_error__m3_scalar_q_only,abs_log10_velocity_error__m4a_halo_only,abs_log10_velocity_error__m4b_halo_star_gas,abs_log10_velocity_error__m4c_full_frozen,abs_log10_velocity_error__mond_simple_btfr,abs_log10_velocity_error__newtonian_outer
F574-1,1.0,7.0,97.8,4.1,6.537,3.524,4.46,16.19,5.87,29.98,128.48,96.8,65.0,"dB01,dB96",97.8,6.537,3.524,4.46,7.0,3268500000.0,4686920000.000001,7955420000.000001,0.4108519726174104,0.5891480273825895,2.473094170403588,1.1965202815377989,1.0,1.0,1.0,1.07716679821278,110.11177428999484,97.8,1.1258872626788838,0.0514949059259186,0.0514949059259186,1.4768316285122607,2.108835527934606,0.697366287455301,9.90066311281571,3.6300448430493275,1.3161434977578477,1.9903388547876015,-0.15653905140515928,2.060556039823581,-0.0702171850359794,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,0.33725,0.5169304004884536,-0.42102825535699495,-0.9516097805606786,-0.1020603513379688,-1.283910108040765,4.001023290822023,-495.99897670917795,100.66389450714182,110.11177428999484,110.11177428999484,110.11177428999484,106.0943561164216,55.69688554439288,1.0292831749196505,1.1258872626788838,1.1258872626788838,1.1258872626788838,1.0848093672435748,0.5694978072023812,0.0125348736800668,0.0514949059259186,0.0514949059259186,0.0514949059259186,0.0353534266378766,-0.2445079437916221,0.0125348736800668,0.0514949059259186,0.0514949059259186,0.0514949059259186,0.0353534266378766,0.2445079437916221
UGC06930,1.0,7.0,107.2,5.1,8.932,3.237,3.94,16.76,4.38,73.93,189.16,18.0,32.0,"VS01,SV98",107.2,8.932,3.237,3.94,7.0,4466000000.0,4305210000.000001,8771210000.0,0.5091657821440827,0.4908342178559173,2.682741116751269,1.206879616957999,1.0,1.0,1.0,1.0864927848578605,113.31954022629942,107.2,1.0570852633050318,0.0241100184232918,0.0241100184232918,1.8688207061975175,2.2768293053433886,1.037347771653415,9.943059508996027,4.253807106598985,1.1116751269035532,2.030194785356751,0.01592437836576012,2.0715692061209894,-0.04137442076423836,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,0.33725,0.24591376943870324,-0.24040949280956558,-0.6907575473351576,-0.060002840205566815,-0.7614884138122479,4.572824201808405,-495.42717579819157,103.15085390627654,113.31954022629942,113.31954022629942,113.31954022629942,108.71547819232303,59.7419469208051,0.9622281147973556,1.0570852633050318,1.0570852633050318,1.0570852633050318,1.0141369234358493,0.5572942809776595,-0.0167219578440037,0.0241100184232918,0.0241100184232918,0.0241100184232918,0.0060965951138061,-0.2539154137042314,0.0167219578440037,0.0241100184232918,0.0241100184232918,0.0241100184232918,0.0060965951138061,0.2539154137042314
NGC5907,1.0,5.0,215.0,2.9,175.425,21.025,5.34,0.0,7.88,449.6,8646.29,17.3,88.0,"Sa96,SA87",215.0,175.425,21.025,5.34,5.0,87712500000.0,27963250000.0,115675750000.0,0.7582617791542307,0.2417382208457693,1.5,1.1377142691005784,1.0,1.0,1.0,1.0242267142793506,209.66943928085624,215.0,0.975206694329564,-0.0109033261546345,0.0109033261546345,2.652826302561005,3.936829797851299,3.136706212618347,11.063242323990439,0.0,1.4756554307116105,2.3324384599156054,0.4964738440998363,2.362555250608417,-0.0301167906928117,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-0.33725,-0.44075637631893816,0.8748969029047047,-2.469664589823471,1.0512260720722428,-0.5575818076526292,6.097856060738882,-493.9021439392611,196.57058550786667,209.66943928085624,209.66943928085624,209.66943928085624,207.17487439754785,249.22523533560607,0.9142817930598448,0.975206694329564,0.975206694329564,0.975206694329564,0.9636040669653388,1.159187141095842,-0.0389199286542547,-0.0109033261546345,-0.0109033261546345,-0.0109033261546345,-0.0161013756964449,0.0641535548457149,0.0389199286542547,0.0109033261546345,0.0109033261546345,0.0109033261546345,0.0161013756964449,0.0641535548457149
NGC6195,1.0,3.0,251.7,9.3,391.076,20.907,13.94,40.89,9.52,686.8,174.11,127.8,62.0,SG06,251.7,391.076,20.907,13.94,3.0,195538000000.0,27806310000.0,223344310000.0,0.8755002533979934,0.1244997466020065,1.808106169296987,1.1584342487888706,1.0444353412845864,1.2,1.2533224095415036,1.3070647063409546,279.2021577731948,251.7,1.109265624843841,0.0450355547973543,0.0450355547973543,2.836830286488879,2.240823715517666,7.032144862083462,11.348974892706314,2.9332855093256818,0.6829268292682926,2.4008832155483626,0.8470878086179735,2.436779019120952,-0.03589580357258937,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-1.01175,-0.763941658955529,2.944389922812292,-1.242988786382934,1.3346747085683053,-0.6622556062933457,6.90404075610023,-493.09595924389976,231.71367938713908,249.39478499434463,254.8755331941586,279.2021577731948,244.21381408208228,195.22310067616957,0.9205946737669412,0.9908414183327162,1.012616341653391,1.1092656248438413,0.9702575052923412,0.775618198951806,-0.0359315421080431,-0.0039958476883519,0.0054449317735419,0.0450355547973544,-0.0131129891502333,-0.1103520092740703,0.0359315421080431,0.0039958476883519,0.0054449317735419,0.0450355547973544,0.0131129891502333,0.1103520092740703
NGC3972,1.0,4.0,132.7,2.9,14.353,1.214,2.18,10.05,3.73,164.75,1587.93,18.0,77.0,"VS01,SV98",132.7,14.353,1.214,2.18,4.0,7176500000.0,1614620000.0,8791120000.0,0.8163351199847119,0.1836648800152881,3.1605504587155964,1.227951765065473,1.0,1.1,1.1,1.2160092734732926,119.9515871542582,132.7,0.9039305738828802,-0.0438649241014279,0.0438649241014279,2.2168254232660476,3.2008313537058184,4.444699062318069,9.944044208274432,4.610091743119266,1.7110091743119265,2.1228709228644354,0.6478423614819201,2.0718249980722647,0.05104592479217063,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-0.6745,-0.6008441733583869,1.5697819508092048,-0.5417622513206534,-0.05902601187592671,0.9124979299332204,7.23151010819674,-492.76848989180326,103.20934035309,114.36935087221732,114.36935087221732,119.9515871542582,108.7771197763944,74.07976636612777,0.7777644337082895,0.861863985472625,0.861863985472625,0.9039305738828802,0.8197220781943813,0.5582499349369087,-0.1091519205320868,-0.0645612666805405,-0.0645612666805405,-0.0438649241014279,-0.086333367574277,-0.2531713188728131,0.1091519205320868,0.0645612666805405,0.0645612666805405,0.0438649241014279,0.086333367574277,0.2531713188728131
ESO079-G014,1.0,4.0,175.0,3.5,51.733,3.14,5.08,17.67,7.23,157.34,2295.25,28.7,79.0,Ge04,175.0,51.733,3.14,5.08,4.0,25866500000.0,4176200000.000001,30042700000.0,0.8609911892073615,0.1390088107926385,2.450787401574804,1.195374816009664,1.027895912459201,1.1,1.130685503705121,1.2167709155139317,163.14195171426232,175.0,0.932239724081499,-0.030472395093818,0.030472395093818,2.196839145833112,3.3608299960638286,6.1937886116565295,10.477738961035453,3.478346456692914,1.423228346456693,2.2430380486862944,0.7919563792000226,2.2104610519295984,0.03257699675669601,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-0.6745,-0.7239452666322018,2.499004289876534,-1.0150487943807702,0.4704027846209754,0.5779749076606817,7.447985889925733,-492.55201411007425,140.3274684647835,153.42450878576943,155.54974769605994,163.14195171426232,147.8976398152607,101.8760072413432,0.8018712483701914,0.8767114787758253,0.8888557011203425,0.932239724081499,0.8451293703729184,0.5821486128076754,-0.0958953581636905,-0.057143307194534,-0.0511687376729306,-0.030472395093818,-0.0730768052058808,-0.2349661330762263,0.0958953581636905,0.057143307194534,0.0511687376729306,0.030472395093818,0.0730768052058808,0.2349661330762263
NGC5371,1.0,4.0,209.5,3.9,340.393,11.18,7.44,30.03,9.8,560.83,1395.82,39.7,53.0,"Sa96,Be87",209.5,340.393,11.18,7.44,4.0,170196500000.0,14869400000.0,185065900000.0,0.919653485596212,0.080346514403788,2.676747311827957,1.206593385898856,1.1079061527859402,1.1,1.2186967680645342,1.3237912124150844,268.0821211003315,209.5,1.2796282630087423,0.1070838237324706,0.1070838237324706,2.7488312369236176,3.144829416820822,11.446090629077164,11.267326403592811,4.036290322580645,1.3172043010752688,2.321184027302314,1.0586571802891525,2.415569471386878,-0.09438544408456417,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-0.6745,-0.8856566072209825,5.289345337858655,-0.7817212721240334,1.2536788563446868,-1.7216636714565234,7.9436233551084126,-492.0563766448916,221.07495799103248,242.83988656506412,255.6062733147725,268.0821211003315,233.0011712378116,199.9218018030192,1.0552503961385795,1.1591402700003062,1.2200776769201551,1.2796282630087423,1.112177428342776,0.9542806768640536,0.0233555238596293,0.0641359940317787,0.0863874811533581,0.1070838237324706,0.0461740768174392,-0.0203238700703626,0.0233555238596293,0.0641359940317787,0.0863874811533581,0.1070838237324706,0.0461740768174392,0.0203238700703626
UGC03546,1.0,1.0,196.9,7.4,101.336,2.675,3.79,18.37,2.58,2403.42,922.21,28.7,55.0,"No07,No05",196.9,101.336,2.675,3.79,1.0,50668000000.0,3557750000.0,54225750000.0,0.9343900268783742,0.0656099731216258,2.763852242744063,1.21069732641967,1.1363764990649612,1.4,1.5909270986909456,1.7339986571099069,225.7367528112344,196.9,1.146453797923994,0.0593565573555587,0.0593565573555587,3.3808296708221524,2.9648298271886073,14.241585271590193,10.734205567483997,4.846965699208443,0.6807387862796834,2.2942457161381182,1.1535583345525562,2.2770825018881466,0.01716321424997158,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-1.68625,-0.9262800739632986,6.774481459990664,-0.44270351684832226,0.7248193890399772,0.2987889636309563,10.518746533554694,-489.4812534664453,162.65197540013497,178.96872075063916,190.7823770870142,225.7367528112344,171.42647505970544,149.21513587752793,0.8260638669382172,0.9089320505365116,0.9689303051651303,1.146453797923994,0.8706270952752942,0.75782191913422,-0.082986374003378,-0.0414685823226564,-0.0137074604835602,0.0593565573555587,-0.0601678210455683,-0.1204328374070664,0.082986374003378,0.0414685823226564,0.0137074604835602,0.0593565573555587,0.0601678210455683,0.1204328374070664
NGC3953,1.0,4.0,220.8,6.1,141.301,2.832,4.89,17.38,6.17,587.26,1999.08,18.0,62.0,"VS01,SV98",220.8,141.301,2.832,4.89,4.0,70650500000.0,3766560000.0,74417060000.0,0.9493857994389996,0.0506142005610004,2.4079754601226995,1.1931523945888367,1.1722601036248232,1.1,1.2894861139873055,1.3850819860481034,218.36466856426895,220.8,0.9889704192222326,-0.0048166982518404,0.0048166982518404,2.768830420780154,3.3008301742398536,18.75730109171233,10.871672508321927,3.554192229038855,1.261758691206544,2.3439990690571615,1.2731703497520965,2.3127918172130886,0.031207251844072914,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-0.6745,-0.9676181502613835,9.17350329310623,-0.9833307180345596,0.8611875220774878,0.5531650644996172,12.688628934018999,-487.311371065981,176.04596577780697,192.29767613350316,208.20254228904344,218.36466856426895,185.54302391673224,164.87048179714284,0.7973096276168794,0.8709133882857931,0.9429462965989288,0.9889704192222326,0.8403216662895482,0.7466960226319875,-0.0983729917129389,-0.0600250331207847,-0.025513040830953,-0.0048166982518404,-0.0755544387551291,-0.1268561619884455,0.0983729917129389,0.0600250331207847,0.025513040830953,0.0048166982518404,0.0755544387551291,0.1268561619884455
NGC7814,1.0,2.0,218.9,7.0,74.529,1.07,2.54,12.15,2.08,2709.13,2635.3,14.4,90.0,Fr11,218.9,74.529,1.07,2.54,2.0,37264500000.0,1423100000.0000002,38687600000.0,0.9632156039661288,0.0367843960338713,2.801181102362205,1.21241992374422,1.215726962628765,1.3,1.5804450514173949,1.7250248653833695,206.92698513381484,218.9,0.9453037237725668,-0.0244286313153802,0.0244286313153802,3.432829845538161,3.420830062026114,26.185440236104277,10.587571788933293,4.783464566929134,0.8188976377952756,2.3402457615679317,1.4180598797652355,2.238991948598479,0.1012538129694529,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-1.349,-1.0057420623451918,13.119780848352097,-0.46925916654912886,0.5793576911269473,1.821900709711528,17.148166895944776,-482.85183310405523,149.48612957862187,164.59908996749152,181.48697172263877,206.92698513381484,157.5503783519389,152.92748737885,0.6828968916337226,0.7519373685129809,0.8290862116155264,0.9453037237725668,0.7197367672541749,0.6986180327951119,-0.1656448640708676,-0.123818331804617,-0.0814003074687986,-0.0244286313153802,-0.1428263111130578,-0.1557602085032171,0.1656448640708676,0.123818331804617,0.0814003074687986,0.0244286313153802,0.1428263111130578,0.1557602085032171
NGC5005,1.0,4.0,262.2,20.7,178.72,1.28,9.45,10.41,3.97,1789.91,96.57,16.9,68.0,Ri15,262.2,178.72,1.28,9.45,4.0,89360000000.0,1702400000.0000002,91062400000.0,0.9813051270337704,0.0186948729662297,1.5,1.1377142691005784,1.3063334635469737,1.1,1.4369668099016712,1.471779794234069,236.746024207361,262.2,0.9029215263438636,-0.0443499929387442,0.0443499929387442,3.252831194395521,1.9848422314052758,52.49060150375939,10.959339092194675,1.1015873015873017,0.42010582010582015,2.4186326873540653,1.7200815494925985,2.3355646647638553,0.08306802259021007,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-0.6745,-1.0556085218252198,27.094676240025294,-2.0089898672509867,0.9481533649167311,1.4925060881940244,31.441584208790495,-468.5584157912095,185.15810327941,197.4964646546628,225.72847723435007,236.74602420736105,195.1467290565953,166.22453362305092,0.7061712558329901,0.7532283167607278,0.8609018963934025,0.9029215263438636,0.7442667012074573,0.6339608452442826,-0.151089964041656,-0.1230733615420358,-0.0650463355178567,-0.0443499929387442,-0.1282714110838463,-0.1979375642309808,0.151089964041656,0.1230733615420358,0.0650463355178567,0.0443499929387442,0.1282714110838463,0.1979375642309808
UGC11914,1.0,2.0,288.1,10.5,150.028,0.888,2.44,9.26,3.12,2425.66,3168.33,16.9,31.0,"No07,No05",288.1,150.028,0.888,2.44,2.0,75014000000.0,1181040000.0,76195040000.0,0.98449977846327,0.0155002215367299,2.5368852459016398,1.199749374092115,1.331172313914355,1.3,1.7305240080886617,1.869093619266172,255.1665290039442,288.1,0.8856873620407643,-0.0527195522682522,0.0527195522682522,3.3848299265915687,3.5008304095699527,63.51520693625957,10.881926701382376,3.7950819672131146,1.278688524590164,2.459543258280413,1.8028777173838684,2.3154555137438066,0.14408774453660644,0.2597665671999078,-0.5113052299953095,False,False,False,False,True,False,False,0.5,-1.349,-1.0644150533996717,32.951614583266085,-0.8825926166202789,0.8713597507961605,2.5977408784607197,37.92655468973537,-462.0734453102646,177.0882008156849,193.97014552613703,223.7958505216489,255.1665290039442,186.6414838542005,230.09391680163347,0.6146761569444112,0.673273674162225,0.7767992034767404,0.8856873620407643,0.6478357648531777,0.7986598986519731,-0.2113536326710781,-0.1718083666542879,-0.1096912284216706,-0.0527195522682522,-0.1885350797132683,-0.0976381212910643,0.2113536326710781,0.1718083666542879,0.1096912284216706,0.0527195522682522,0.1885350797132683,0.0976381212910643
UGC06667,1.0,6.0,83.8,3.1,1.397,0.809,5.15,8.59,3.5,18.06,614.94,18.0,89.0,"VS01,SV98",83.8,1.397,0.809,5.15,6.0,698500000.0,1075970000.0,1774470000.0,0.3936386639390917,0.6063613360609084,1.5,1.1377142691005784,1.0,1.0,1.0,1.0242267142793506,73.78901586001074,83.8,0.8805371821003668,-0.0552523005256959,0.0552523005256959,1.256717745977487,2.788832743515087,0.6491816686338838,9.249068661364879,1.6679611650485435,0.6796116504854368,1.9232440186302764,-0.1876337521291574,1.8912935859636915,0.03195043266658493,0.2597665671999078,-0.5113052299953095,False,False,False,False,False,False,False,0.0,0.0,0.564381444748434,-0.44662684419153426,-1.7721369895477337,-0.7484464446075537,0.5666261107695569,6.354174605416115,6.354174605416115,69.1791331221246,73.78901586001074,73.78901586001074,73.78901586001074,72.91110304463042,31.43201314606082,0.825526648235377,0.8805371821003668,0.8805371821003668,0.8805371821003668,0.8700608955206495,0.3750836890938046,-0.0832689030253161,-0.0552523005256959,-0.0552523005256959,-0.0552523005256959,-0.0604503500675063,-0.4258718211880539,0.0832689030253161,0.0552523005256959,0.0552523005256959,0.0552523005256959,0.0604503500675063,0.4258718211880539
UGC04278,1.0,7.0,91.4,4.8,1.307,1.116,2.21,8.9,2.46,34.11,377.42,9.51,90.0,"dB02,Sw02",91.4,1.307,1.116,2.21,7.0,653500000.0,1484280000.0000002,2137780000.0,0.3056909504252074,0.6943090495747926,2.5701357466063346,1.201405482248547,1.0,1.0,1.0,1.0815646977631832,79.44078140808993,91.4,0.8691551576377454,-0.0609026883488162,0.0609026883488162,1.5328817194073971,2.576824910294984,0.4402808095507585,9.3299630097118,4.027149321266968,1.1131221719457014,1.9609461957338314,-0.35627024365208276,1.9123072331396451,0.04863896259418632,0.2597665671999078,-0.5113052299953095,False,False,False,False,False,False,False,0.0,0.33725,0.8068223911405588,-0.5576076370181877,-0.7855439634696444,-0.6681987051138706,0.8689012324194889,6.35880514643127,6.35880514643127,72.47674869913055,79.44078140808993,79.44078140808993,79.44078140808993,76.38661333632798,40.23411452699791,0.7929622395966143,0.8691551576377454,0.8691551576377454,0.8691551576377454,0.8357397520385993,0.4401981895732812,-0.1007474930421406,-0.0609026883488162,-0.0609026883488162,-0.0609026883488162,-0.0779289400843308,-0.3563517479252213,0.1007474930421406,0.0609026883488162,0.0609026883488162,0.0609026883488162,0.0779289400843308,0.3563517479252213
