mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,permutation
0.12770533170922088,0.35735882766376553,0.4184425276282699,0.381845681576391,0.4133611523984397,0.3521075246067197,-0.5217779523138,1.058403726291374,0.34903420097473736,0.30181841593454284,87,124
0.1166325375514396,0.3415150619686335,0.3846393145612678,0.31648818761407194,0.38949531770243934,0.367066720480202,-0.7359815799670513,1.079313842903552,0.3232594514832093,0.27816379742468905,87,125
0.11476134469523883,0.33876443835686004,0.41749340933481205,0.36969695419410104,0.422760258043678,0.40863995739876086,-0.3829024722501539,1.0636409153824962,0.3285823584074132,0.293598693054751,87,126
0.11748539648279932,0.34276142793902487,0.38334340304520026,0.33583512645640506,0.3939466041839202,0.3704273883337973,-0.2762414717083022,1.0782825812720047,0.31496543090351414,0.2801186657805868,87,127
0.11159798159809932,0.334062840792117,0.3996974413324756,0.3484828883025313,0.40602751304905693,0.39933485051718715,-0.2875770835749384,1.0030545393734427,0.3047952719219763,0.2770219092603415,87,128
0.11335254824990132,0.33667870180618986,0.4221751178400421,0.37513369692272835,0.4302254945708938,0.4058396701845763,-0.4237039254499253,1.1905553292034814,0.32841259646216014,0.2889326531764018,87,129
0.11779432208574092,0.34321177439846223,0.349613199077695,0.3159477858113543,0.3566117395716631,0.3378419382944679,-0.2989005620529537,1.121775962760092,0.29885157418785874,0.26151319798110834,87,130
0.09914608186011949,0.3148747081937822,0.45673580031432304,0.4129627838714139,0.4641870272977156,0.4800147949006633,-0.4005950695518109,1.2006224144116047,0.32020067223090004,0.287271166519184,87,131
0.11746244389186257,0.3427279444280296,0.38490397254694364,0.37489856873105165,0.3791613211263541,0.3724569696826792,-0.4735212622471813,1.0620742287879055,0.3196969093851852,0.2805519647512178,87,132
0.11325808984811328,0.3365383928292778,0.40203373251637203,0.38240380452630074,0.3927721937529632,0.3917008543730885,-0.4065894147590681,1.1488116842943432,0.31122223944900274,0.27813969836375774,87,133
0.1141067048322946,0.33779683958304674,0.3934277849131909,0.35291587102775807,0.3958610230612829,0.3750244256284389,-0.25566804388074493,1.032172331054176,0.30111414340770115,0.2738071619330769,87,134
0.12351681088515538,0.35144958512588315,0.338926492138856,0.29691925798193813,0.34067576338560723,0.3358186236255355,-0.45091958109335445,0.9769661017955331,0.31423184569737034,0.2767753467830704,87,135
