galaxy_id,gass_id,sdss_id,stellar_mass_msun,hi_mass_msun,h2_mass_msun,sfr_msun_yr,radius_kpc,velocity_proxy_km_s,inclination_deg,source_xgass,source_xcold,hi_flag,co_flag,molecular_measurement_note
GASS38909,38909,J150056.68+113102.6,77580971268.73172,8912505467.113453,1087372454.048211,0.9003201127052307,5.12325393318698,228.4491642720199,44.80951007230168,True,False,0,,xGASS_angular_momentum_linear_mass
GASS41743,41743,J150204.10+064922.9,31105020550.6654,3819440762.5760603,2617793417.9235115,0.8352786302566528,3.6572459865841713,169.8670493203159,72.49429789506254,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS39082,39082,J150721.51+095541.0,126492219002.29236,1573981233.0771532,699039027.7611705,0.5642955899238586,6.015101561596516,148.7884114067599,59.34826652727537,True,False,2,,xGASS_angular_momentum_linear_mass
GASS41869,41869,J150921.50+070439.8,11731106805.765772,1853530125.5817287,1314683293.4585533,1.4836852550506592,3.3496933732480585,157.2522181851534,70.24782626964215,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS39119,39119,J150926.10+101718.3,14233576358.28635,5128614290.39393,1650364379.9018133,0.6790049076080322,1.9899057962654323,151.5,90.0,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS10218,10218,J151140.36+034034.2,39684924051.86239,16865539438.642376,4640654611.437286,3.5637001991271973,3.2481449456266858,213.34847974192303,30.723878658042903,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS42015,42015,J151201.77+061309.3,16522025595.232214,6854889249.005021,1741616734.0240097,1.488752365112305,5.544268019366131,149.16119463984325,33.1196177268256,True,False,1,,xGASS_angular_momentum_linear_mass
GASS39270,39270,J151220.62+092059.7,15003140532.225836,8709627484.287174,899202326.5029649,1.4339022636413574,6.047196608502791,156.27987626408228,33.827442089274484,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS7813,7813,J151243.59+012752.2,60620101975.29742,1823894356.5990624,194085377.53901213,0.1560965329408645,2.465602376705403,174.5887333672239,41.63773662900061,True,False,1,,xGASS_angular_momentum_linear_mass
GASS42025,42025,J151507.55+070116.5,70765319214.69653,2818381693.478142,1406161002.810627,0.6366047859191895,3.6524742371654826,199.77073602219085,75.60626246251721,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS42013,42013,J151604.47+065051.4,46384519888.81491,16595879278.457615,7820306281.86131,4.96745491027832,3.0774896713677595,178.68781900692258,55.92042609527987,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS42141,42141,J151619.14+070944.4,56728658231.64535,5284447319.065937,1508482298.316236,1.2231944799423218,7.625070590184039,216.20775556532584,51.41241028204353,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS41970,41970,J151630.15+061408.6,39820104041.66424,3061963864.014887,4075562618.1420736,3.740625143051148,3.4028303040170265,204.5,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS39346,39346,J151758.72+105344.4,66974171839.09047,25703948796.691975,5912431338.516429,5.439432621002197,3.009529377531738,219.0612039488441,72.56763687270987,True,False,0,,xGASS_angular_momentum_linear_mass
GASS42167,42167,J151853.66+073433.3,33139574112.875286,439541260.24562573,46906340.09863386,0.0355141647160053,3.615821552036131,120.50290852193022,52.42088457009519,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS39311,39311,J151932.66+095736.0,81606281030.52846,6760828566.222669,1167039254.893867,0.9926156997680664,3.46769645081343,277.80295958564744,38.25364237737965,True,False,0,,xGASS_angular_momentum_linear_mass
GASS39567,39567,J152747.42+093729.6,26051105226.550232,922571751.2971565,1087923118.2540507,1.1151611804962158,1.6839265100999936,199.2756877865477,56.40989728841754,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS26980,26980,J154010.48+060427.8,15201813498.632353,5623413251.903491,620851626.0368147,0.4991236329078674,3.919070518063611,143.0,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS28365,28365,J154122.58+281347.1,29600955596.873993,11481547308.470718,3127060336.27294,3.9992928504943848,4.897428169337309,130.06723766407706,31.7794332670064,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS42287,42287,J154245.88+245909.9,170207033191.49487,4178306455.7294626,1563716926.706906,1.3540226221084597,2.939869423857762,346.14099638490006,53.7098378840573,True,False,1,,xGASS_angular_momentum_linear_mass
GASS47221,47221,J154902.67+175625.5,23052088094.63313,1798871389.1492383,952298536.8552786,0.8248693346977234,3.1512558308902223,171.4010532898994,50.62773698640275,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS42402,42402,J155125.21+254539.0,112925546472.5076,29922634801.54198,1074294027.555891,1.297393560409546,6.828440106036488,253.64382954194195,77.36353465408887,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS25721,25721,J155506.74+093023.0,12522578075.264769,726106059.4811063,744560471.7186307,0.6695573925971985,1.5316229258742742,164.9392581006804,75.24476206231645,True,False,2,,xGASS_angular_momentum_linear_mass
GASS10731,10731,J155856.52+022634.9,93806706987.8771,26302684539.63273,4952718161.381122,4.417046546936035,5.080294689534869,285.67703876333667,81.44707767298011,True,False,0,,xGASS_angular_momentum_linear_mass
GASS47405,47405,J155928.62+201303.1,30760438075.825676,7744616889.607179,7667727364.264926,7.591568946838379,2.522743506620447,177.09621740389858,33.598621050787834,True,False,1,,xGASS_angular_momentum_linear_mass
GASS10850,10850,J220538.79+122521.3,20455246056.423428,2904024644.086205,788110968.5070502,0.3504526615142822,3.0604639518350205,144.99770413234725,75.6919131236742,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS10841,10841,J221111.69+114802.6,17998266867.447327,1958843847.6260593,696143946.391556,0.4451407790184021,1.5974138071136497,183.42026679717512,52.748503588748186,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS10885,10885,J221212.48+121218.6,10581374945.526215,1253139942.138719,1275937021.9611094,1.601954460144043,3.2456167126616577,156.27355740293024,38.83688950170219,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS122005,122005,J222047.33+141404.7,1545363683.1076515,4466831997.992275,223517286.4914585,0.1819442510604858,2.7753916553490727,109.1839115456862,45.9695396320904,True,True,0,2.0,xGASS_angular_momentum_linear_mass
GASS10990,10990,J223137.59+130343.2,28643111718.483215,6652730860.793061,693650346.3854913,0.5614675879478455,3.993357236005304,188.0,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS10985,10985,J223407.83+123415.9,54652704647.583755,10139103704.693745,1510008282.4635026,1.2734664678573608,3.3540016610069907,200.26197232154277,72.98877305095566,True,False,1,,xGASS_angular_momentum_linear_mass
GASS122001,122001,J223649.85+142312.9,14609126589.706917,1183041431.027882,203915240.56317303,0.1751432120800018,1.9499019418818635,228.8701263309172,63.599063293935686,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11019,11019,J223810.59+142626.1,8990476853.113024,654636151.0668558,848330390.36078,0.3285300135612488,3.8659851356985455,144.66698890724518,74.64064978684539,True,True,2,1.0,xGASS_angular_momentum_linear_mass
GASS122000,122000,J223921.86+135256.2,1457679766.8242161,2137961713.9194157,692425783.9426384,0.6441776156425476,3.045338365361337,95.61107184556764,42.01911858530611,True,True,0,2.0,xGASS_angular_momentum_linear_mass
GASS122002,122002,J224110.65+132023.6,2601789262.1038656,2182728646.46705,362867982.0759898,0.4884008169174194,3.235408019357641,126.86269684618034,74.93043610453637,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS11055,11055,J225026.03+145510.3,25375946980.586933,557186120.8861616,1142647589.7042496,1.049126148223877,2.571495722493972,28.634263615758,32.77282931809975,True,False,1,,xGASS_angular_momentum_linear_mass
GASS122004,122004,J225304.48+010839.9,3342074363.0281663,3388439477.987164,27855885.27130457,0.0223367419093847,1.3032414642372785,48.40503636203076,54.68941180470302,True,False,0,,xGASS_angular_momentum_linear_mass
GASS11086,11086,J225524.42+131453.8,24560737598.087963,2009094894.9792027,297433487.1282697,0.2525441944599151,2.2153020392321485,169.6082418381784,82.1035189263736,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS11071,11071,J225726.69+130005.9,25867673436.38588,1006932270.2814188,538913105.9400054,0.7177616357803345,3.601212836159761,141.79764671362727,57.80894905143932,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS11126,11126,J230111.07+130932.5,47886498476.18882,3944570456.8158097,701520939.7532881,0.5852750539779663,3.158101508775033,187.83302689994736,58.12025426642072,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS11231,11231,J230307.96+135327.4,10684660910.519835,3854787504.3185606,968345236.5999682,0.8154820203781128,4.994532553684988,132.039406902842,69.28101102974053,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11223,11223,J230616.43+135856.3,52390251422.29537,2157742589.674633,7880434769.950368,4.654723644256592,3.995659826569963,189.8796347589241,57.9845931756171,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS11250,11250,J230735.69+152754.1,21427696411.188076,2133047236.4058897,1639236389.474348,1.476294994354248,3.460483499305175,220.9667880733897,68.7909702609363,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11268,11268,J231138.88+150741.6,50711108792.51032,3548135450.617081,1289240390.316401,1.149384617805481,1.6644091002261483,187.88593673234465,74.44007848195658,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11340,11340,J231316.47+145415.6,8285872032.398783,7585777749.219503,3398738185.093161,3.844423770904541,2.9838510638294675,79.34046717322742,69.88282493071723,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS11193,11193,J231321.76+141648.8,34423792401.744835,636795375.4795697,2868552513.4417267,2.771787405014038,1.8852612000706312,182.16470777749691,76.32397613767952,True,False,2,,xGASS_angular_momentum_linear_mass
GASS11298,11298,J231330.39+140350.0,17438755414.30641,4405549176.821657,1794204401.4282002,0.3484357297420501,4.368694907332723,164.0,90.0,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS11303,11303,J231340.50+131331.8,24605584614.58131,2296148970.809995,473942277.3692932,0.380231499671936,3.068815284603849,152.5,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11285,11285,J231516.82+133201.6,15464123464.743853,839459573.6015193,1286596519.1975667,1.188022494316101,2.224813344303025,161.0,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11291,11291,J231616.05+135042.9,21098462820.557793,5432499020.36997,593044593.5758299,0.524293065071106,1.1019130949004556,174.85565803108256,77.1846538190025,True,False,1,,xGASS_angular_momentum_linear_mass
GASS123010,123010,J231736.39+140004.3,10490123988.66851,6025592155.867609,1560058857.3825016,2.429098606109619,2.778304135626743,169.87425182074142,43.99785681395608,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS11462,11462,J231756.35+135352.1,82022906816.28157,6151762459.033031,533433903.62681377,0.4392995834350586,2.8909965036748293,249.86044391870809,63.701812793279885,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11349,11349,J231836.21+151758.7,11832990383.4072,1106622948.0396929,1073728002.387538,1.0547367334365845,3.722942789837703,133.6837964810492,61.51472701880396,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS11437,11437,J232215.37+140450.6,34142972796.064682,2576322650.5527887,561025277.8587711,0.448096752166748,2.456860055551661,181.05368442406663,79.46199676863726,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS11435,11435,J232321.31+141704.4,89247468901.17593,2535130278.30978,851553205.5691522,0.6854710578918457,6.6117950603004685,251.70620429805996,77.25029561950218,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11494,11494,J232335.34+151148.8,21857960167.740166,3723917912.996412,1031776843.7400523,0.8802778720855713,3.1973216548001777,184.5297426265804,55.45847294153607,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11509,11509,J232407.17+145006.6,27645790060.07401,503500219.6009533,1957866784.215731,1.7495036125183103,4.274157803727348,151.41449803580966,60.282129661245385,True,False,2,,xGASS_angular_momentum_linear_mass
GASS11383,11383,J232548.27+140317.2,16322133858.166481,1538155613.0690744,1196637715.0609417,1.1028976440429688,2.3702343618680257,131.6302209489278,65.20939305479035,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11386,11386,J232611.29+140148.1,41390692393.11831,1803015935.430625,193222126.89825395,0.1609100848436355,2.0103145301243246,188.4747476032977,55.59297420940492,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS123001,123001,J232710.20+150102.0,2935280538.802913,5623413251.903491,470107401.7579376,0.3565200865268707,6.72163547196222,111.3414368979437,56.1787255107259,True,True,0,2.0,xGASS_angular_momentum_linear_mass
GASS11676,11676,J232711.15+144546.3,29750186575.101276,3475364544.968882,610633787.7228899,0.5032765865325928,3.830487104758205,178.10348568124155,88.04672863655652,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11685,11685,J232749.71+150709.1,120794800007.89359,5688530807.422695,885866857.244278,0.6954788565635681,6.817615266051932,221.3411919894444,55.53974720801106,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11687,11687,J232753.17+144239.5,99003298435.5527,2079695919.8747625,244141360.24623805,0.2007937133312225,2.004346941344369,361.2163993839317,50.44431012026688,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11571,11571,J232934.08+132718.3,22569893199.453518,7014548424.803382,1793973577.6336658,1.5981887578964231,3.9834028414607,150.52312501139664,52.23939080855513,True,False,1,,xGASS_angular_momentum_linear_mass
GASS11573,11573,J233011.60+132656.3,25045878291.674362,477529164.60181624,1077475106.4567666,0.9041945338249208,5.228314037213194,121.9898623528524,70.51026583731077,True,False,2,,xGASS_angular_momentum_linear_mass
GASS11697,11697,J233113.42+151402.9,12278317622.776804,1364583855.751587,349686533.66019744,0.2971871197223663,1.2127714955546904,152.9269083281441,67.22158767396651,True,False,1,,xGASS_angular_momentum_linear_mass
GASS123005,123005,J233224.41+155052.3,18389222292.12164,7244353873.869617,1490463019.436917,1.226809859275818,5.784086692937184,170.77846383889357,39.66173113436337,True,False,0,,xGASS_angular_momentum_linear_mass
GASS123008,123008,J234651.86+142850.5,2686339757.7151585,2238723104.9868765,418946002.222961,0.2315648943185806,2.036814820707525,124.43407518022218,40.00920805317359,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS11824,11824,J235747.57+153649.2,17317694401.19177,3288517810.791915,559841378.895187,0.9374181628227234,6.421294953074874,156.19546387064577,67.20866993792183,True,True,1,1.0,xGASS_angular_momentum_linear_mass
