r_kpc,a_b_m_s2,a_qv_m_s2,a_total_m_s2,v_newton_km_s,v_cghstc34_km_s
9.206030150753769,8.02899583796121e-11,8.836578370302209e-11,1.6865574208263418e-10,151.02264961257077,218.8830012563913
9.454773869346733,7.651483381667809e-11,8.62633533769949e-11,1.62778187193673e-10,149.4079357200976,217.92093295592696
9.703517587939698,7.299983402929822e-11,8.425864164358585e-11,1.5725847567288407e-10,147.8430139829219,216.99358858806536
9.952261306532662,6.972159806853655e-11,8.234499045691117e-11,1.520665885254477e-10,146.3254351184143,216.09915032924252
10.201005025125628,6.665932975907798e-11,8.051633319911972e-11,1.471756629581977e-10,144.85291012087885,215.2359213699253
10.449748743718592,6.379446707154927e-11,7.876713043705855e-11,1.425615975086078e-10,143.42329760750783,214.4023165256588
10.698492462311558,6.111040017232378e-11,7.709231387493036e-11,1.3820271404725414e-10,142.03459228284865,213.59685362640704
10.947236180904522,5.859223012933833e-11,7.548723730844917e-11,1.340794674377875e-10,140.6849144205268,212.81814562540092
11.195979899497488,5.622656170946024e-11,7.394763358089735e-11,1.3017419529035758e-10,139.37250026860312,212.06489337019
11.444723618090451,5.4001324871726514e-11,7.246957670132765e-11,1.2647090157305416e-10,138.09569329264423,211.33587898115857
11.693467336683417,5.190562050283124e-11,7.104944841680043e-11,1.2295506891963167e-10,136.85293617808765,210.62995978594935
11.942211055276381,4.9929586704023173e-11,6.968390863942454e-11,1.196134953434477e-10,135.64276352061455,209.946062761732
12.190954773869347,4.8064282558914925e-11,6.836986921936681e-11,1.1643415177828173e-10,134.46379513991732,209.28317944084773
12.43969849246231,4.6301586818323417e-11,6.71044706303376e-11,1.1340605744866101e-10,133.31472995841972,208.64036123891512
12.688442211055277,4.463410935367613e-11,6.588506119707704e-11,1.1051917055075316e-10,132.19434039216947,208.01671516791166
12.93718592964824,4.305511357247087e-11,6.470917854726442e-11,1.0776429211973529e-10,131.10146720627975,207.411399899997
13.185929648241206,4.155844827180848e-11,6.357453301482036e-11,1.0513298128662883e-10,130.03501479197772,206.82362215088276
13.43467336683417,4.0138487640293954e-11,6.247899275921249e-11,1.0261748039950644e-10,128.99394682654815,206.25263335437705
13.683417085427136,3.879007831353301e-11,6.142057039727511e-11,1.0021064871080812e-10,127.97728228127586,205.69772660232763
13.9321608040201,3.75084925511891e-11,6.03974109711721e-11,9.790590352236119e-11,126.98409174592614,205.15823382656743
14.180904522613066,3.628938673986094e-11,5.940778109925121e-11,9.569716783911215e-11,126.01349404138843,204.63352320163816
14.42964824120603,3.512876454054606e-11,5.845005917630285e-11,9.357882371684891e-11,125.06465309488321,204.12299674904162
14.678391959798995,3.4022944095940494e-11,5.7522726506678804e-11,9.15456706026193e-11,124.13677505462032,203.6260881255632
14.92713567839196,3.296852879436248e-11,5.6624359268287705e-11,8.959288806265018e-11,123.22910562303214,203.14226057983385
15.175879396984925,3.196238115618493e-11,5.575362121802978e-11,8.771600237421471e-11,122.34092758970961,202.67100506277066
15.424623115577889,3.1001599467375485e-11,5.490925706006972e-11,8.59108565274452e-11,121.47155854696916,202.21183847886135
15.673366834170855,3.008349683476389e-11,5.409008640772691e-11,8.41735832424908e-11,120.62034877259441,201.7643020664636
15.922110552763819,2.920558238038045e-11,5.3294998277902856e-11,8.25005806582833e-11,119.78667926574778,201.32795989637174
16.170854271356784,2.8365544328789282e-11,5.252294606404386e-11,8.088849039283315e-11,118.96995992335165,200.902397478886
16.41959798994975,2.756123477273517e-11,5.1772942939806104e-11,7.933417771254128e-11,118.16962784541133,200.48722047050404
